form	lemma	POS	morph	treated_token
conplexus	complector	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	conplexus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
totam	totus	PROind	Case=Acc|Numb=Sing	totam
philosophiam	philosophia	NOMcom	Case=Acc|Numb=Sing	philosophiam
maxime	magis2	ADV	Deg=Sup	maxime
inlustrat	illustro2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inlustrat
;	;	PUNC	MORPH=empty	;
docet	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	docet
enim	enim2	CONcoo	MORPH=empty	enim
ad	ad2	PRE	MORPH=empty	ad
beate	beate	ADV	Deg=Pos	beate
vivendum	uiuo	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Act	uiuendum
virtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
se	sui1	PROref	Case=Acc|Numb=Sing	se
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
contentam	contentus?	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	contentam
.	.	PUNC	MORPH=empty	.
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
editis	editus2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos|Mood=Par	editis
tres	tres	ADJcar	Case=Nom|Numb=Plur	tres
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
perfecti	perfectus2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos|Voice=Pass	perfecti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
de	de	PRE	MORPH=empty	de
natura	natura	NOMcom	Case=Abl|Numb=Sing	natura
deorum	deus	NOMcom	Case=Gen|Numb=Plur	deorum
eqs	is	PROdem	Numb=Plur	eqs
.	.	PUNC	MORPH=empty	.
atque	atque1	CONcoo	MORPH=empty	atque
consilium	consilium	NOMcom	Case=Acc|Numb=Sing	consilium
quidem	quidem	ADV	Deg=Pos	quidem
certe	certe	ADV	Deg=Pos	certe
primae	primus	ADJord	Case=Gen|Numb=Sing|Deg=Sup	primae
disputationis	disputatio	NOMcom	Case=Gen|Numb=Sing	disputationis
condendae	condo	VER	Case=Gen|Numb=Sing|Mood=Adj|Voice=Pass	condendae
eum	is	PROdem	Case=Acc|Numb=Sing	eum
a	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
iam	iam	ADV	Deg=Pos	iam
ante	ante2	PRE	MORPH=empty	ante
mensem	mensis	NOMcom	Case=Acc|Numb=Sing	mensem
Quintilem	quintilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	quintilem
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
de	de	PRE	MORPH=empty	de
finibus	finis	NOMcom	Case=Abl|Numb=Plur	finibus
Bruto	brutum	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	bruto
missi	mitto	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	missi
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
Schiche	schichus	NOMcom	Case=Nom|Numb=Sing	schiche
praef	praefer	NOMcom	Case=Nom|Numb=Sing	praef
.	.	PUNC	MORPH=empty	.
XII	dies	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	xii
cepisse	capio2	VER	Mood=Inf|Tense=Perf|Voice=Act	cepisse
apparet	appareo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	apparet
si	si2	CONsub	MORPH=empty	si
quidem	quidem	ADV	Deg=Pos	quidem
iam	iam	ADV	Deg=Pos	iam
in	in	PRE	MORPH=empty	in
epistula	epistola	NOMcom	Case=Abl|Numb=Sing	epistula
a	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
d	de	INJ	MORPH=empty	d
.	.	PUNC	MORPH=empty	.
IV	is	PROdem	Numb=Sing	iv
.	.	PUNC	MORPH=empty	.
Kal	kal	NOMcom	Numb=Sing	kal
.	.	PUNC	MORPH=empty	.
Iu	iu	INJ	MORPH=empty	iu
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
anni	annus	NOMcom	Case=Gen|Numb=Sing	anni
Attico	atticus	NOMcom	Case=Dat|Numb=Sing|Deg=Pos	attico
data	do	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	data
cf	ce	NOMcom	Numb=Sing	cf
.	.	PUNC	MORPH=empty	.
ab	ab	PRE	MORPH=empty	ab
eo	is	PROdem	Case=Abl|Numb=Sing	eo
petit	peto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	petit
ut	ut4	CONsub	MORPH=empty	ut
Dicaearchi	dicaearchus	NOMcom	Case=Dat|Numb=Sing	dicaearchi
libros	liber1	NOMcom	Case=Acc|Numb=Plur	libros
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
mittat	mitto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	mittat
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
sine	sine	PRE	MORPH=empty	sine
dubio	dubium	NOMcom	Case=Abl|Numb=Sing	dubio
in	in	PRE	MORPH=empty	in
disputatio	disputatio	NOMcom	Case=Abl|Numb=Sing	disputatio
-ne	ne2	CONcoo	MORPH=empty	-ne
de	de	PRE	MORPH=empty	de
immortalitate	immortalitas	NOMcom	Case=Abl|Numb=Sing	immortalitate
animae	anima	NOMcom	Case=Gen|Numb=Sing	animae
uti	utor	VER	Mood=Inf|Tense=Pres|Voice=Dep	uti
volebat	uolo?	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	uolebat
p	pe	NOMcom	Case=Nom	p
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
quo	quis1	PROint	Case=Abl|Numb=Sing	quo
vero	uero4	CONcoo	MORPH=empty	uero
tempore	tempus?	NOMcom	Case=Abl|Numb=Sing	tempore
opus	opus?	NOMcom	Case=Acc	opus
ad	ad2	PRE	MORPH=empty	ad
umbilicum	umbilicus	NOMcom	Case=Acc|Numb=Sing	umbilicum
adduxerit	adduco	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	adduxerit
non	non	ADVneg	MORPH=empty	non
constat	consto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	constat
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
qugd	quod2	CONsub	MORPH=empty	qugd
ineunte	ineo1	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	ineunte
mense	mensis	NOMcom	Case=Abl|Numb=Sing	mense
Sextili	sextilis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sextili
ab	ab	PRE	MORPH=empty	ab
Attico	atticum	NOMcom	Case=Abl|Numb=Sing	attico
libros	liber1	NOMcom	Case=Acc|Numb=Plur	libros
petit	peto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	petit
ad	ad2	PRE	MORPH=empty	ad
quaestiones	quaestio	NOMcom	Case=Acc|Numb=Plur	quaestiones
de	de	PRE	MORPH=empty	de
natura	natura	NOMcom	Case=Abl|Numb=Sing	natura
deorum	deus	NOMcom	Case=Gen|Numb=Plur	deorum
pertinentes	pertineo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	pertinentes
inde	inde	ADV	Deg=Pos	inde
minime	parum2	ADV	Deg=Sup	minime
concludere	concludo	VER	Mood=Inf|Tense=Pres|Voice=Act	concludere
licet	licet1	VER	Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
Tusculanas	tusculanus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	tusculanas
disputationes	disputatio	NOMcom	Case=Acc|Numb=Plur	disputationes
iam	iam	ADV	Deg=Pos	iam
tum	tum	ADV	Deg=Pos	tum
absolutas	absolutus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	absolutas
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
.	.	PUNC	MORPH=empty	.
perfectos	perfectus2	VER	Case=Acc|Numb=Plur	perfectos
enim	enim2	CONcoo	MORPH=empty	enim
libros	liber1	NOMcom	Case=Acc|Numb=Plur	libros
de	de	PRE	MORPH=empty	de
natura	natura	NOMcom	Case=Abl|Numb=Sing	natura
deorum	deus	NOMcom	Case=Gen|Numb=Plur	deorum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
Tusculanis	tusculanus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	tusculanis
disputationibus	disputatio	NOMcom	Case=Abl|Numb=Plur	disputationibus
editis	edo?	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Pass	editis
cum	cum3	CONsub	MORPH=empty	cum
div	diu	ADV	Deg=Pos	diu
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
sine	sine	PRE	MORPH=empty	sine
certo	certus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	certo
consilio	consilium	NOMcom	Case=Abl|Numb=Sing	consilio
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
videatur	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	uideatur
ultro	ultro	ADV	Deg=Pos	ultro
eo	eo3	ADV	Deg=Pos	eo
deducimur	deduco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	deducimur
ut	ut4	CONsub	MORPH=empty	ut
coeptos	coepio	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	coeptos
eos	is	PROdem	Case=Acc|Numb=Plur	eos
iam	iam	ADV	Deg=Pos	iam
antea	antea	ADV	Deg=Pos	antea
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
putemus	puto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	putemus
neque	neque	CONcoo	MORPH=empty	neque
quicquam	quisquam	PROind	Case=Acc|Numb=Sing	quicquam
impedit	impedio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	impedit
quominus	quominus	CONsub	MORPH=empty	quominus
Ciceronem	cicero	NOMcom	Case=Acc|Numb=Sing	ciceronem
in	in	PRE	MORPH=empty	in
utroque	uterque	PROind	Case=Abl|Numb=Sing	utroque
opere	opus?	NOMcom	Case=Abl|Numb=Sing	opere
condendo	condo	VER	Case=Abl|Numb=Sing|Mood=Adj|Voice=Act	condendo
simul	simul1	ADV	Deg=Pos	simul
occupatum	occupatus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	occupatum
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
statuamus	statuo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	statuamus
.	.	PUNC	MORPH=empty	.
etsi	etsi2	CONsub	MORPH=empty	etsi
autem	autem	CONcoo	MORPH=empty	autem
mutationum	mutatio	NOMcom	Case=Gen|Numb=Plur	mutationum
rei	res	NOMcom	Case=Gen|Numb=Sing	rei
publicae	publicus2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	publicae
Caesaris	caesar	NOMcom	Case=Gen|Numb=Sing	caesaris
morte	mors	NOMcom	Case=Abl|Numb=Sing	morte
factarum	facio	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	factarum
nusquam	nusquam	ADVneg	MORPH=empty	nusquam
in	in	PRE	MORPH=empty	in
Tusculanis	tusculanus	NOMcom	Case=Abl|Numb=Plur	tusculanis
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
habetur	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	habetur
tamen	tamen	ADV	Deg=Pos	tamen
casui	casus	NOMcom	Case=Dat|Numb=Sing	casui
tribui	tribuo	VER	Mood=Inf|Tense=Pres|Voice=Pass	tribui
vix	uix	ADV	Deg=Pos	uix
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
quod	quod2	CONsub	MORPH=empty	quod
a	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
d	de	INJ	MORPH=empty	d
.	.	PUNC	MORPH=empty	.
XV	ce	VER	Numb=Sing	xv
.	.	PUNC	MORPH=empty	.
Kal	kal	NOMcom	Numb=Sing	kal
.	.	PUNC	MORPH=empty	.
Iu	iu	INJ	MORPH=empty	iu
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
a	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
demum	demum	ADV	Deg=Pos	demum
Cicero	cicer	NOMcom	Case=Abl|Numb=Sing	cicero
Attico	atticus	NOMcom	Case=Dat|Numb=Sing|Deg=Pos	attico
scribit	scribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scribit
quod	quod2	CONsub	MORPH=empty	quod
prima	primus	ADJord	Case=Abl|Numb=Sing|Deg=Sup	prima
disputatio	disputatio	NOMcom	Case=Nom|Numb=Sing	disputatio
Tusculana	tusculanus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	tusculana
te	tu	PROper	Case=Acc|Numb=Sing	te
confirmat	confirmo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	confirmat
sane	sane	ADV	Deg=Pos	sane
gaudeo	gaudeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=1	gaudeo
paucis	paucus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	paucis
-que	que	CONcoo	MORPH=empty	-que
diebus	dies	NOMcom	Case=Abl|Numb=Plur	diebus
post	post1	ADV	Deg=Pos	post
a	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
d	de	INJ	MORPH=empty	d
.	.	PUNC	MORPH=empty	.
IX	ix	INJ	Numb=Sing	ix
.	.	PUNC	MORPH=empty	.
Kal	kal	NOMcom	Numb=Sing	kal
.	.	PUNC	MORPH=empty	.
Iu	iu	INJ	MORPH=empty	iu
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
epi	epi	ADV	MORPH=empty	epi
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
Atticum	atticum	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	atticum
Tusculanas	tusculanus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	tusculanas
disputationes	disputatio	NOMcom	Case=Acc|Numb=Plur	disputationes
saepe	saepe	ADV	Deg=Pos	saepe
usurpare	usurpo	VER	Mood=Inf|Tense=Pres|Voice=Act	usurpare
commemorat	commemoro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	commemorat
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
igitur	igitur	CONcoo	MORPH=empty	igitur
tum	tum	ADV	Deg=Pos	tum
demum	demum	ADV	Deg=Pos	demum
Atticus	atticus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	atticus
eas	is	PROdem	Case=Acc|Numb=Plur	eas
cum	cum2	PRE	MORPH=empty	cum
otio	otium	NOMcom	Case=Abl|Numb=Sing	otio
ac	ac1	CONcoo	MORPH=empty	ac
studio	studium	NOMcom	Case=Abl|Numb=Sing	studio
legisse	lego?	VER	Mood=Inf|Tense=Perf|Voice=Act	legisse
videatur	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	uideatur
vix	uix	ADV	Deg=Pos	uix
errabimus	erro2	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=1	errabimus
si	si2	CONsub	MORPH=empty	si
non	non	ADVneg	MORPH=empty	non
fere	fere	ADV	Deg=Pos	fere
ante	ante2	PRE	MORPH=empty	ante
initium	initium	NOMcom	Case=Acc|Numb=Sing	initium
a	ab	PRE	MORPH=empty	a
.	.	PUNC	MORPH=empty	.
eas	is	PROdem	Case=Acc|Numb=Plur	eas
absolutas	absolutus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	absolutas
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
concludemus	concludo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=1	concludemus
.	.	PUNC	MORPH=empty	.
Tusculanas	tusculanus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	tusculanas
disputationes	disputatio	NOMcom	Case=Acc|Numb=Plur	disputationes
cum	cum2	PRE	MORPH=empty	cum
et	et2	CONcoo	MORPH=empty	et
locis	locus	NOMcom	Case=Abl|Numb=Plur	locis
modo	modo1	ADV	Deg=Pos	modo
allatis	affero	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass|Person=2	allatis
div	diu	ADV	Deg=Pos	diu
.	.	PUNC	MORPH=empty	.
Att	at?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Person=3	att
.	.	PUNC	MORPH=empty	.
;	;	PUNC	MORPH=empty	;
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
Tusc	tusc	PROdem	Case=Nom|Numb=Sing	tusc
.	.	PUNC	MORPH=empty	.
V	ah	INJ	MORPH=empty	v
fat	fo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fat
.	.	PUNC	MORPH=empty	.
opus	opus?	NOMcom	Case=Acc|Numb=Sing	opus
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
constanter	constanter	ADV	Deg=Pos	constanter
nominet	nomino	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	nominet
dubium	dubius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dubium
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
non	non	ADVneg	MORPH=empty	non
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
quin	quin2	CONsub	Deg=Pos	quin
sic	sic	ADV	Deg=Pos	sic
illud	ille	PROdem	Case=Acc|Numb=Sing	illud
inscribere	inscribo	VER	Mood=Inf|Tense=Pres|Voice=Act	inscribere
voluerit	uolo?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uoluerit
.	.	PUNC	MORPH=empty	.
itaque	itaque	CONcoo	MORPH=empty	itaque
brevitatis	breuitas	NOMcom	Case=Gen|Numb=Sing	breuitatis
tantum	tantum1	PROdem	Case=Nom|Numb=Sing	tantum
studio	studium	NOMcom	Case=Abl|Numb=Sing	studio
tribuendum	tribuo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	tribuendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	quod2	CONsub	MORPH=empty	quod
veteres	uetus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	ueteres
auctores	auctor	NOMcom	Case=Nom|Numb=Plur	auctores
in	in	PRE	MORPH=empty	in
afferendis	affero	VER	Case=Abl|Numb=Plur|Mood=Adj|Voice=Pass	afferendis
his	hic1	PROdem	Case=Abl|Numb=Plur	his
libris	liber1	NOMcom	Case=Abl|Numb=Plur	libris
plerumque	plerumque	ADV	Deg=Pos	plerumque
verbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
disputationes	disputatio	NOMcom	Case=Nom|Numb=Plur	disputationes
omittunt	omitto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	omittunt
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
etiam	etiam	ADV	Deg=Pos	etiam
archetypum	archetypus	NOMcom	Case=Acc|Numb=Sing	archetypum
X	xus	NOMcom	Case=Nom|Numb=Sing	x
e	ex	PRE	MORPH=empty	e
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
codices	caudex	NOMcom	Case=Nom|Numb=Plur	codices
nostri	noster	PROpos	Case=Nom|Numb=Plur	nostri
fluxerunt	fluo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fluxerunt
ad	ad2	PRE	MORPH=empty	ad
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
consuetudinem	consuetudo	NOMcom	Case=Acc|Numb=Sing	consuetudinem
inscriptum	inscribo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inscriptum
fuerit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fuerit
.	.	PUNC	MORPH=empty	.
recte	recte	ADV	Deg=Pos	recte
vero	uero4	CONcoo	MORPH=empty	uero
corrector	corrector	NOMcom	Case=Nom|Numb=Sing	corrector
Vaticani	saticanus	NOMcom	Case=Gen|Numb=Sing	vaticani
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
alterius	alter	PROind	Case=Gen|Numb=Sing	alterius
memoriae	memoria	NOMcom	Case=Gen|Numb=Sing	memoriae
testis	testis?	NOMcom	Case=Nom|Numb=Sing	testis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
uno	unus	ADJcar	Case=Abl|Numb=Sing	uno
saltem	saltem	ADV	Deg=Pos	saltem
loco	locus	NOMcom	Case=Abl|Numb=Sing	loco
illud	ille	PROdem	Case=Acc|Numb=Sing	illud
verbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
addidit	addo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	addidit
v	ue	NOMcom	Numb=Sing	u
.	.	PUNC	MORPH=empty	.
infra	infra1	ADV	Deg=Pos	infra
p	pe	NOMcom	Case=Acc|Numb=Sing	p
.	.	PUNC	MORPH=empty	.
XIV	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	xiv
.	.	PUNC	MORPH=empty	.
Non	non	ADVneg	MORPH=empty	non
autem	autem	CONcoo	MORPH=empty	autem
Attico	atticus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	attico
amico	amicus1	NOMcom	Case=Dat|Numb=Sing	amico
soli	solus	PROind	Case=Nom|Numb=Plur	soli
sed	sed	CONcoo	MORPH=empty	sed
eruditissimo	eruditus	ADJqua	Case=Abl|Numb=Sing|Deg=Sup	eruditissimo
cuique	quisque2	PROind	Case=Dat|Numb=Sing	cuique
Romanorum	romanus	NOMcom	Case=Gen|Numb=Plur	romanorum
hi	hic1	PROdem	Case=Nom|Numb=Plur	hi
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
placuisse	placeo	VER	Mood=Inf|Tense=Perf|Voice=Act	placuisse
videntur	uideo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidentur
.	.	PUNC	MORPH=empty	.
