form	lemma	POS	morph	treated_token
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
templum	templum	NOMcom	Case=Acc|Numb=Sing	templum
exstruere	exstruo	VER	Mood=Inf|Tense=Pres|Voice=Act	exstruere
cupientem	cupio	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	cupientem
alienigenae	alienigena	NOMcom	Case=Gen|Numb=Sing	alienigenae
regis	rex	NOMcom	Case=Gen|Numb=Sing	regis
Tyri	tyrus	NOMcom	Case=Gen|Numb=Sing	tyri
auxilium	auxilium	NOMcom	Case=Acc|Numb=Sing	auxilium
poposcisse	posco	VER	Mood=Inf|Tense=Perf|Voice=Act	poposcisse
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
misso	mitto	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	misso
ad	ad2	PRE	MORPH=empty	ad
se	sui1	PROref	Case=Acc|Numb=Sing	se
Hyram	hyra	NOMcom	Case=Acc|Numb=Sing	hyram
filio	filius	NOMcom	Case=Dat|Numb=Sing	filio
mulieris	mulier	NOMcom	Case=Gen|Numb=Sing	mulieris
uiduae	uidua	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	uiduae
quidquid	quisquis1	PROrel	Case=Acc|Numb=Sing	quidquid
diuina	diuinus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	diuina
sapientia	sapientia	NOMcom	Case=Abl|Numb=Sing	sapientia
suggerente	suggero	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	suggerente
praeclarum	praeclarus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	praeclarum
in	in	PRE	MORPH=empty	in
templo	templum	NOMcom	Case=Abl|Numb=Sing	templo
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
uel	uel2	CONcoo	MORPH=empty	uel
in	in	PRE	MORPH=empty	in
sacris	sacer	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	sacris
uasibus	uas?	NOMcom	Case=Abl|Numb=Plur	uasibus
moliebatur	molior	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Dep|Person=3	moliebatur
ministerio	ministerium	NOMcom	Case=Abl|Numb=Sing	ministerio
eius	is	PROdem	Case=Gen|Numb=Sing	eius
ac	ac1	CONcoo	MORPH=empty	ac
dispositio	dispositio	NOMcom	Case=Nom|Numb=Sing	dispositio
-ne	ne2	CONcoo	MORPH=empty	-ne
perfecit	perficio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	perfecit
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
ergo	ergo2	CONcoo	MORPH=empty	ergo
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
uniuersis	uniuersus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	uniuersis
regnis	regnum	NOMcom	Case=Dat|Numb=Plur	regnis
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
sublimior	sublimis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	sublimior
principatus	principatus	NOMcom	Case=Gen|Numb=Sing	principatus
et	et2	CONcoo	MORPH=empty	et
Israhelitici	isrageliticus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	israhelitici
generis	genus?	NOMcom	Case=Gen|Numb=Sing	generis
nobilior	nobilis2	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	nobilior
excellentior	excellens	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	excellentior
-que	que	CONcoo	MORPH=empty	-que
progenies	progenies	NOMcom	Case=Nom|Numb=Sing	progenies
illa	ille	PROdem	Case=Nom|Numb=Sing	illa
-que	que	CONcoo	MORPH=empty	-que
sapientia	sapientia	NOMcom	Case=Nom|Numb=Sing	sapientia
diuinitus	diuinitus	ADV	Deg=Pos	diuinitus
inspirata	inspiro	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inspirata
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
cunctorum	cunctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	cunctorum
Orientalium	orientalis	NOMcom	Case=Gen|Numb=Plur	orientalium
et	et2	CONcoo	MORPH=empty	et
Aegyptiorum	aegyptium	NOMcom	Case=Gen|Numb=Plur	aegyptiorum
disciplinas	disciplina	NOMcom	Case=Acc|Numb=Plur	disciplinas
et	et2	CONcoo	MORPH=empty	et
instituta	institutum	NOMcom	Case=Acc|Numb=Plur	instituta
superabat	supero	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	superabat
nequaquam	nequaquam	ADVneg	MORPH=empty	nequaquam
pauperis	pauper	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	pauperis
atque	atque1	CONcoo	MORPH=empty	atque
alienigenae	alienigena	NOMcom	Case=Gen|Numb=Sing	alienigenae
uiri	uir	NOMcom	Case=Gen|Numb=Sing	uiri
consilium	consilium	NOMcom	Case=Acc|Numb=Sing	consilium
dedignatur	dedignor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	dedignatur
recte	recte	ADV	Deg=Pos	recte
etiam	etiam	ADV	Deg=Pos	etiam
tu	tu	PROper	Case=Nom|Numb=Sing	tu
his	hic1	PROdem	Case=Abl|Numb=Plur	his
eruditus	erudio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	eruditus
exemplis	exemplum	NOMcom	Case=Abl|Numb=Plur	exemplis
beatissime	beate	ADV	Deg=Sup	beatissime
papa	papa	NOMcom	Case=Abl|Numb=Sing	papa
Castor	castor	NOMcom	Case=Nom|Numb=Sing	castor
uerum	uerus	ADJqua	Deg=Pos	uerum
ac	ac1	CONcoo	MORPH=empty	ac
rationabile	rationabilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rationabile
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
templum	templum	NOMcom	Case=Nom|Numb=Sing	templum
non	non	ADVneg	MORPH=empty	non
lapidibus	lapis	NOMcom	Case=Abl|Numb=Plur	lapidibus
insensibilibus	insensibilis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	insensibilibus
sed	sed	CONcoo	MORPH=empty	sed
sanctorum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
uirorum	uir	NOMcom	Case=Gen|Numb=Plur	uirorum
congregatio	congregatio	NOMcom	Case=Nom|Numb=Sing	congregatio
-ne	ne2	CONcoo	MORPH=empty	-ne
nec	nec2	CONcoo	MORPH=empty	nec
temporale	temporalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	temporale
et	et2	CONcoo	MORPH=empty	et
corruptibile	corruptibilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	corruptibile
sed	sed	CONcoo	MORPH=empty	sed
aeternum	aeternus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	aeternum
atque	atque1	CONcoo	MORPH=empty	atque
inexpugnabile	inexpugnabilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	inexpugnabile
aedificare	aedifico	VER	Mood=Inf|Tense=Pres|Voice=Act	aedificare
disponens	dispono	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	disponens
uasa	uas?	NOMcom	Case=Acc|Numb=Plur	uasa
etiam	etiam	ADV	Deg=Pos	etiam
pretiosissima	pretiosus	ADJqua	Case=Acc|Numb=Plur|Deg=Sup	pretiosissima
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
cupiens	cupio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	cupiens
consecrare	consecro	VER	Mood=Inf|Tense=Pres|Voice=Act	consecrare
non	non	ADVneg	MORPH=empty	non
muto	muto2	VER	Case=Dat|Numb=Sing|Deg=Pos	muto
auri	aurum	NOMcom	Case=Gen|Numb=Sing	auri
metallo	metallum	NOMcom	Case=Dat|Numb=Sing	metallo
argenti	argentum	NOMcom	Case=Gen|Numb=Sing	argenti
-ne	ne2	CONcoo	MORPH=empty	-ne
conflata	conflo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conflata
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
post	post1	ADV	Deg=Pos	post
rex	rex	NOMcom	Case=Nom|Numb=Sing	rex
Babylonius	babylonium	NOMcom	Case=Nom|Numb=Sing	babylonius
capta	capio2	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	capta
concubinarum	concubina	NOMcom	Case=Gen|Numb=Plur	concubinarum
suarum	suus	PROpos.ref	Case=Gen|Numb=Plur	suarum
ac	ac1	CONcoo	MORPH=empty	ac
principum	princeps1	NOMcom	Case=Gen|Numb=Plur	principum
deputet	deputo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	deputet
uoluptati	uoluptas	NOMcom	Case=Dat|Numb=Sing	uoluptati
sed	sed	CONcoo	MORPH=empty	sed
animabus	anima	NOMcom	Case=Abl|Numb=Plur	animabus
sanctis	sanctus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	sanctis
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
innocentiae	innocentia	NOMcom	Case=Gen|Numb=Sing	innocentiae
iustitiae	iustitia	NOMcom	Case=Gen|Numb=Sing	iustitiae
et	et2	CONcoo	MORPH=empty	et
castitatis	castitas	NOMcom	Case=Gen|Numb=Sing	castitatis
integritate	integritas	NOMcom	Case=Abl|Numb=Sing	integritate
fulgentes	fulgens	VER	Case=Nom|Numb=Plur|Deg=Pos|Mood=Par|Tense=Pres	fulgentes
regem	rex	NOMcom	Case=Acc|Numb=Sing	regem
Christum	christes	NOMcom	Case=Acc|Numb=Sing	christum
in	in	PRE	MORPH=empty	in
semet	sui1	PROref	Case=Acc|Numb=Sing	semet
ipsis	ipse	PROdem	Case=Abl|Numb=Plur	ipsis
circumferant	circumfero	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	circumferant
commorantem	commoror1	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	commorantem
egenum	egenus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	egenum
me	ego	PROper	Case=Acc|Numb=Sing	me
omni	omnis	PROind	Case=Abl|Numb=Sing	omni
-que	que	CONcoo	MORPH=empty	-que
ex	ex	PRE	MORPH=empty	ex
parte	pars	NOMcom	Case=Abl|Numb=Sing	parte
pauperrimum	pauper	ADJqua	Case=Acc|Numb=Sing|Deg=Sup	pauperrimum
ad	ad2	PRE	MORPH=empty	ad
communionem	communio1	NOMcom	Case=Acc|Numb=Sing	communionem
tanti	tantus	PROdem	Case=Gen|Numb=Sing	tanti
operis	opus?	NOMcom	Case=Gen|Numb=Sing	operis
dignaris	dignor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=2	dignaris
accersire	arcesso	VER	Mood=Inf|Tense=Pres|Voice=Act	accersire
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
prouincia	prouincia	NOMcom	Case=Abl|Numb=Sing	prouincia
siquidem	siquidem	CONsub	MORPH=empty	siquidem
coenobiorum	coenobior	NOMcom	Case=Gen|Numb=Plur	coenobiorum
experti	experior	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Dep|Person=1	experti
Orientalium	orientalis	NOMcom	Case=Gen|Numb=Plur	orientalium
maxime	magis2	ADV	Deg=Sup	maxime
-que	que	CONcoo	MORPH=empty	-que
Aegyptiorum	aegyptium	NOMcom	Case=Gen|Numb=Plur	aegyptiorum
uolens	uolens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uolens
instituta	instituo	VER	Case=Acc|Numb=Plur	instituta
fundari	fundo?	VER	Mood=Inf|Tense=Pres|Voice=Pass	fundari
cum	cum3	CONsub	MORPH=empty	cum
sis	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	sis
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
cunctis	cunctus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	cunctis
uirtutibus	uirtus	NOMcom	Case=Abl|Numb=Plur	uirtutibus
scientia	scientia	NOMcom	Case=Abl|Numb=Sing	scientia
-que	que	CONcoo	MORPH=empty	-que
perfectus	perfectus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	perfectus
et	et2	CONcoo	MORPH=empty	et
uniuersis	uniuersi	NOMcom	Case=Dat|Numb=Plur|Deg=Pos	uniuersis
ita	ita	ADV	Deg=Pos	ita
refertus	refertus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	refertus
diuitiis	diuitiae	NOMcom	Case=Abl|Numb=Plur	diuitiis
spiritalibus	spiritalis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	spiritalibus
ut	ut4	CONsub	MORPH=empty	ut
perfectionem	perfectio	NOMcom	Case=Acc|Numb=Sing	perfectionem
quaerentibus	quaero	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	quaerentibus
satis	satis2	ADV	Deg=Pos	satis
abunde	abunde	ADV	Deg=Pos	abunde
-que	que	CONcoo	MORPH=empty	-que
non	non	ADVneg	MORPH=empty	non
modo	modo1	ADV	Deg=Pos	modo
tuus	tuus	PROpos	Case=Nom|Numb=Sing	tuus
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
sed	sed	CONcoo	MORPH=empty	sed
etiam	etiam	ADV	Deg=Pos	etiam
sola	solus	PROind	Case=Nom|Numb=Sing	sola
uita	uita	NOMcom	Case=Nom|Numb=Sing	uita
sufficiat	sufficio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sufficiat
ad	ad2	PRE	MORPH=empty	ad
exemplum	exemplum	NOMcom	Case=Acc|Numb=Sing	exemplum
me	ego	PROper	Case=Acc|Numb=Sing	me
quoque	quoque	ADV	Deg=Pos	quoque
elinguem	elinguis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	elinguem
et	et2	CONcoo	MORPH=empty	et
pauperem	pauper	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	pauperem
sermone	sermo	NOMcom	Case=Abl|Numb=Sing	sermone
atque	atque1	CONcoo	MORPH=empty	atque
scientia	scientia	NOMcom	Case=Abl|Numb=Sing	scientia
ut	ut4	CONsub	MORPH=empty	ut
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
ad	ad2	PRE	MORPH=empty	ad
explementum	explementum	NOMcom	Case=Acc|Numb=Sing	explementum
tui	tuus	PROpos	Case=Gen|Numb=Sing	tui
desiderii	desiderium	NOMcom	Case=Gen|Numb=Sing	desiderii
de	de	PRE	MORPH=empty	de
inopia	inopia	NOMcom	Case=Abl|Numb=Sing	inopia
sensus	sensus	NOMcom	Case=Acc|Numb=Sing	sensus
mei	meus	PROpos	Case=Gen|Numb=Sing	mei
conferam	confero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	conferam
poscis	posco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	poscis
praecipis	praecipio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	praecipis
-que	que	CONcoo	MORPH=empty	-que
ut	ut1	ADVrel	MORPH=empty	ut
instituta	institutum	NOMcom	Case=Acc|Numb=Plur	instituta
monasteriorum	monasterium	NOMcom	Case=Gen|Numb=Plur	monasteriorum
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
per	per	PRE	MORPH=empty	per
Aegyptum	aegyptus	NOMcom	Case=Acc|Numb=Sing	aegyptum
ac	ac1	CONcoo	MORPH=empty	ac
Palaestinam	palaestinus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	palaestinam
custodiri	custodio	VER	Mood=Inf|Tense=Pres|Voice=Pass	custodiri
conspeximus	conspicio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	conspeximus
ita	ita	ADV	Deg=Pos	ita
ut	ut1	ADVrel	MORPH=empty	ut
ibi	ibi	ADV	Deg=Pos	ibi
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
a	ab	PRE	MORPH=empty	a
patribus	pater	NOMcom	Case=Abl|Numb=Plur	patribus
tradita	trado	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	tradita
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
quamuis	quamuis2	CONsub	MORPH=empty	quamuis
inperito	imperitus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	inperito
digeram	digero	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Act|Person=1	digeram
stilo	stilus	NOMcom	Case=Dat|Numb=Sing	stilo
non	non	ADVneg	MORPH=empty	non
leporem	lepor	NOMcom	Case=Acc|Numb=Sing	leporem
sermonis	sermo	NOMcom	Case=Gen|Numb=Sing	sermonis
inquirens	inquiro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	inquirens
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
adprime	apprimo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	adprime
es	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	es
eruditus	eruditus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	eruditus
sed	sed	CONcoo	MORPH=empty	sed
sanctorum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
simplicem	simplex	ADJmul	Case=Acc|Numb=Sing|Deg=Pos	simplicem
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
simplici	simplex	ADJmul	Case=Abl|Numb=Sing|Deg=Pos	simplici
sermone	sermo	NOMcom	Case=Abl|Numb=Sing	sermone
fratribus	frater	NOMcom	Case=Dat|Numb=Plur	fratribus
in	in	PRE	MORPH=empty	in
nouello	nouellus	NOMcom	Case=Abl|Numb=Sing	nouello
monasterio	monasterium	NOMcom	Case=Abl|Numb=Sing	monasterio
tuo	tuus	PROpos	Case=Abl|Numb=Sing	tuo
cupiens	cupio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	cupiens
explanari	explano	VER	Mood=Inf|Tense=Pres|Voice=Pass	explanari
.	.	PUNC	MORPH=empty	.
cui	qui1	PROrel	Case=Dat|Numb=Sing	cui
rei	res	NOMcom	Case=Dat|Numb=Sing	rei
quantum	quantum2	PROint	Case=Acc|Numb=Sing	quantum
me	ego	PROper	Case=Acc|Numb=Sing	me
pius	pius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	pius
ardor	ardor	NOMcom	Case=Nom|Numb=Sing	ardor
desiderii	desiderium	NOMcom	Case=Gen|Numb=Sing	desiderii
tui	tuus	PROpos	Case=Gen|Numb=Sing	tui
prouocat	prouoco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	prouocat
oboedire	obedio	VER	Mood=Inf|Tense=Pres|Voice=Act	oboedire
tantum	tantum2	ADV	Deg=Pos	tantum
multiplices	multiplex	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multiplices
aestuum	aestus	NOMcom	Case=Gen|Numb=Plur	aestuum
moles	moles	NOMcom	Case=Acc|Numb=Plur	moles
uolentem	uolens	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	uolentem
obtemperare	obtempero	VER	Mood=Inf|Tense=Pres|Voice=Act	obtemperare
deterrent	deterreo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	deterrent
.	.	PUNC	MORPH=empty	.
primum	primum	ADJadv.ord	Deg=Sup	primum
quia	quia	CONsub	MORPH=empty	quia
nec	nec2	CONcoo	MORPH=empty	nec
uitae	uita	NOMcom	Case=Dat|Numb=Sing	uitae
meae	meus	PROpos	Case=Nom|Numb=Plur	meae
ita	ita	ADV	Deg=Pos	ita
aequiperant	aequipero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	aequiperant
merita	meritum	NOMcom	Case=Acc|Numb=Plur	merita
ut	ut4	CONsub	MORPH=empty	ut
confidam	confido	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=SemDep|Person=1	confidam
me	ego	PROper	Case=Acc|Numb=Sing	me
res	res	NOMcom	Case=Acc|Numb=Plur	res
tam	tam	ADV	Deg=Pos	tam
arduas	arduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	arduas
tam	tam	ADV	Deg=Pos	tam
obscuras	obscurus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	obscuras
tam	tam	ADV	Deg=Pos	tam
sanctas	sanctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	sanctas
digne	digne	ADV	Deg=Pos	digne
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act	posse
animo	animus	NOMcom	Case=Abl|Numb=Sing	animo
ac	ac1	CONcoo	MORPH=empty	ac
mente	mens	NOMcom	Case=Abl|Numb=Sing	mente
conplecti	complector	VER	Mood=Inf|Tense=Pres|Voice=Dep	conplecti
.	.	PUNC	MORPH=empty	.
secundo	secundus2	ADJord	Case=Abl|Numb=Sing|Deg=Pos	secundo
quod	quod2	CONsub	MORPH=empty	quod
ea	is	PROdem	Case=Acc|Numb=Plur	ea
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
a	ab	PRE	MORPH=empty	a
pueritia	pueritia	NOMcom	Case=Abl|Numb=Sing	pueritia
nostra	noster	PROpos	Case=Abl|Numb=Sing	nostra
inter	inter	PRE	MORPH=empty	inter
eosdem	idem	PROdem	Case=Acc|Numb=Plur	eosdem
constituti	constituo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Pass	constituti
atque	atque1	CONcoo	MORPH=empty	atque
ipsorum	ipse	PROdem	Case=Gen|Numb=Plur	ipsorum
incitati	incito1	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	incitati
cotidianis	cotidianus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	cotidianis
adhortationibus	adhortatio	NOMcom	Case=Abl|Numb=Plur	adhortationibus
et	et2	CONcoo	MORPH=empty	et
exemplis	exemplum	NOMcom	Case=Abl|Numb=Plur	exemplis
uel	uel2	CONcoo	MORPH=empty	uel
agere	ago	VER	Mood=Inf|Tense=Pres|Voice=Act	agere
temptauimus	tento	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	temptauimus
uel	uel2	CONcoo	MORPH=empty	uel
didicimus	disco	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	didicimus
uel	uel2	CONcoo	MORPH=empty	uel
uisu	uideo	VER	Voice=Act	uisu
percepimus	percipio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	percepimus
minime	parum2	ADV	Deg=Sup	minime
iam	iam	ADV	Deg=Pos	iam
possumus	possum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	possumus
ad	ad2	PRE	MORPH=empty	ad
integrum	integer	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	integrum
retinere	retineo	VER	Mood=Inf|Tense=Pres|Voice=Act	retinere
tot	tot	PROdem	Case=Ind	tot
annorum	annus	NOMcom	Case=Gen|Numb=Plur	annorum
circulis	circulus	NOMcom	Case=Abl|Numb=Plur	circulis
ab	ab	PRE	MORPH=empty	ab
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
consortio	consortio	NOMcom	Case=Nom|Numb=Sing	consortio
et	et2	CONcoo	MORPH=empty	et
imitatio	imitatio	NOMcom	Case=Nom|Numb=Sing	imitatio
-ne	ne2	CONcoo	MORPH=empty	-ne
conuersationis	conuersatio	NOMcom	Case=Gen|Numb=Sing	conuersationis
abstracti	abstraho	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	abstracti
praesertim	praesertim	ADV	Deg=Pos	praesertim
cum	cum3	CONsub	MORPH=empty	cum
harum	hic1	PROdem	Case=Gen|Numb=Plur	harum
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
nequaquam	nequaquam	ADVneg	MORPH=empty	nequaquam
possit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	possit
otiosa	otiosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	otiosa
meditatio	meditatio	NOMcom	Case=Nom|Numb=Sing	meditatio
-ne	ne2	CONcoo	MORPH=empty	-ne
doctrina	doctrina	NOMcom	Case=Nom|Numb=Sing	doctrina
-que	que	CONcoo	MORPH=empty	-que
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
uel	uel2	CONcoo	MORPH=empty	uel
