form	lemma	POS	morph	treated_token
occisus	occido?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	occisus
tamen	tamen	ADV	Deg=Pos	tamen
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
plus	multum2	ADV	Deg=Comp	plus
ex	ex	PRE	MORPH=empty	ex
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
spe	spes	NOMcom	Case=Abl|Numb=Sing	spe
atque	atque1	CONcoo	MORPH=empty	atque
doctrina	doctrina	NOMcom	Case=Abl|Numb=Sing	doctrina
admirationis	admiratio	NOMcom	Case=Gen|Numb=Sing	admirationis
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
.	.	PUNC	MORPH=empty	.
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
itaque	itaque	CONcoo	MORPH=empty	itaque
prophetae	prophetus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	prophetae
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
admirabilia	admirabilis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	admirabilia
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
quia	quia	CONsub	MORPH=empty	quia
per	per	PRE	MORPH=empty	per
praesentem	praesens	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	praesentem
admirationem	admiratio	NOMcom	Case=Acc|Numb=Sing	admirationem
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
atque	atque1	CONcoo	MORPH=empty	atque
aeternorum	aeternus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	aeternorum
bonorum	bonum	NOMcom	Case=Gen|Numb=Plur	bonorum
exemplaribus	exemplar	NOMcom	Case=Dat|Numb=Plur	exemplaribus
admirabilia	admirabilis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	admirabilia
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
perscrutatur	perscrutor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	perscrutatur
ea	is	PROdem	Case=Nom|Numb=Sing	ea
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
inquirit	inquiro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquirit
tantummodo	tantummodo	ADV	Deg=Pos	tantummodo
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
absconditarum	absconditus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	absconditarum
diligens	diligens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diligens
exquisitio	exquisitio	NOMcom	Case=Nom|Numb=Sing	exquisitio
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
perscrutatur	perscrutor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	perscrutatur
etiam	etiam	ADV	Deg=Pos	etiam
per	per	PRE	MORPH=empty	per
adiectionem	adiectio	NOMcom	Case=Acc|Numb=Sing	adiectionem
scilicet	scilicet	ADV	Deg=Pos	scilicet
diligentioris	diligens	ADJqua	Case=Gen|Numb=Sing|Deg=Comp	diligentioris
exquisitionis	exquisitio	NOMcom	Case=Gen|Numb=Sing	exquisitionis
laborem	labor1	NOMcom	Case=Acc|Numb=Sing	laborem
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
in	in	PRE	MORPH=empty	in
perscrutatio	perscrutatio	NOMcom	Case=Abl|Numb=Sing	perscrutatio
-ne	ne2	CONcoo	MORPH=empty	-ne
demonstrans	demonstro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	demonstrans
.	.	PUNC	MORPH=empty	.
neque	neque	CONcoo	MORPH=empty	neque
tantummodo	tantummodo	ADV	Deg=Pos	tantummodo
perscrutatur	perscrutor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	perscrutatur
sed	sed	CONcoo	MORPH=empty	sed
perscrutatur	perscrutor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	perscrutatur
ex	ex	PRE	MORPH=empty	ex
anima	anima	NOMcom	Case=Abl|Numb=Sing	anima
ad	ad2	PRE	MORPH=empty	ad
uoluntatis	uoluntas	NOMcom	Case=Gen|Numb=Sing	uoluntatis
officium	officium	NOMcom	Case=Acc|Numb=Sing	officium
animae	anima	NOMcom	Case=Gen|Numb=Sing	animae
intentio	intentio	NOMcom	Case=Nom|Numb=Sing	intentio
-ne	ne2	CONcoo	MORPH=empty	-ne
sociata	socio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	sociata
.	.	PUNC	MORPH=empty	.
Sequitur	sequor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	sequitur
deinde	deinde	ADV	Deg=Pos	deinde
declaratio	declaratio	NOMcom	Case=Nom|Numb=Sing	declaratio
sermonum	sermo	NOMcom	Case=Gen|Numb=Plur	sermonum
tuorum	tuus	PROpos	Case=Gen|Numb=Plur	tuorum
inluminat	illumino	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inluminat
et	et2	CONcoo	MORPH=empty	et
intellectum	intellectus	NOMcom	Case=Acc|Numb=Sing	intellectum
dat	do	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dat
paruulis	paruulus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	paruulis
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
hic	hic1	PROdem	Case=Nom|Numb=Sing|Deg=Pos	hic
quoque	quoque	ADV	Deg=Pos	quoque
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
forte	forte	ADV	Deg=Pos	forte
uidetur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
a	ab	PRE	MORPH=empty	a
naturae	natura	NOMcom	Case=Gen|Numb=Sing	naturae
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
consuetudi	consuetudo	VER	Case=Nom|Numb=Sing|Deg=Pos	consuetudi
-ne	ne2	CONcoo	MORPH=empty	-ne
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
diuersus	diuersus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diuersus
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
enim	enim2	CONcoo	MORPH=empty	enim
ante	ante1	ADV	Deg=Pos	ante
intellegendum	intelligo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	intellegendum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
et	et2	CONcoo	MORPH=empty	et
sic	sic	ADV	Deg=Pos	sic
lumine	lumen	NOMcom	Case=Abl|Numb=Sing	lumine
intellegentise	intelligente	ADJqua	Deg=Pos	intellegentise
utendum	utor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	utendum
quia	quia	CONsub	MORPH=empty	quia
noctem	nox	NOMcom	Case=Acc|Numb=Sing	noctem
ignorantiae	ignorantia	NOMcom	Case=Gen|Numb=Sing	ignorantiae
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
adeptae	adipiscor	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	adeptae
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
apellat	apello	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	apellat
propheta	prophetus	VER	Case=Nom|Numb=Sing	propheta
tamen	tamen	ADV	Deg=Pos	tamen
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
declarationem	declaratio	NOMcom	Case=Acc|Numb=Sing	declarationem
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
prius	prius	ADJadv.ord	Deg=Comp	prius
inluminare	illumino	VER	Mood=Inf|Tense=Pres|Voice=Act	inluminare
et	et2	CONcoo	MORPH=empty	et
post	post2	PRE	MORPH=empty	post
inluminationem	illuminatio	NOMcom	Case=Acc|Numb=Sing	inluminationem
intellegentiam	intelligentia	NOMcom	Case=Acc|Numb=Sing	intellegentiam
praestare	praesto1	VER	Mood=Inf|Tense=Pres|Voice=Act	praestare
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
quse	quis1	PROint	Case=Nom|Numb=Sing	quse
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
uerba	uerbum	NOMcom	Case=Nom|Numb=Plur	uerba
ante	ante1	ADV	Deg=Pos	ante
discendum	disco	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	discendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
tunc	tunc	ADV	Deg=Pos	tunc
inluminationis	illuminatio	NOMcom	Case=Gen|Numb=Sing	inluminationis
ac	ac1	CONcoo	MORPH=empty	ac
postea	postea	ADV	Deg=Pos	postea
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
praestanda	praesto1	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	praestanda
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
uerba	uerbum	NOMcom	Case=Nom|Numb=Plur	uerba
dei	deus	NOMcom	Case=Nom|Numb=Plur	dei
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
quaecumque	quicumque1	PROrel	Case=Nom|Numb=Plur	quaecumque
prophetae	prophetus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	prophetae
locuti	loquor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	locuti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
enim	enim2	CONcoo	MORPH=empty	enim
Moyses	moyses	NOMcom	Case=Nom|Numb=Sing	moyses
uerbis	uerbum	NOMcom	Case=Abl|Numb=Plur	uerbis
suis	suus	PROpos.ref	Case=Abl|Numb=Plur	suis
populo	populus?	NOMcom	Case=Dat|Numb=Sing	populo
Hebrseo	hebrieus	VER	Case=Abl|Numb=Sing	hebrseo
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
obseruantiam	obseruantia	NOMcom	Case=Acc|Numb=Sing	obseruantiam
nuntiauerit	nuntio	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	nuntiauerit
tamen	tamen	ADV	Deg=Pos	tamen
in	in	PRE	MORPH=empty	in
libro	liber1	NOMcom	Case=Abl|Numb=Sing	libro
eiusdem	idem	PROdem	Case=Gen|Numb=Sing	eiusdem
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
ita	ita	ADV	Deg=Pos	ita
scriptum	scribo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	scriptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
ad	ad2	PRE	MORPH=empty	ad
Moyse	moyse	NOMcom	Numb=Sing	moyse
-ne	ne2	CONcoo	MORPH=empty	-ne
dic	dico?	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	dic
filiis	filius	NOMcom	Case=Dat|Numb=Plur	filiis
Israhel	isragel	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	israhel
.	.	PUNC	MORPH=empty	.
usus	usus	NOMcom	Numb=Sing	usus
igitur	igitur	CONcoo	MORPH=empty	igitur
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
his	hic1	PROdem	Case=Abl|Numb=Plur	his
legislator	legislator	NOMcom	Case=Nom|Numb=Sing	legislator
uerbis	uerbum	NOMcom	Case=Abl|Numb=Plur	uerbis
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
ei	is	PROdem	Case=Dat|Numb=Sing	ei
ut	ut4	CONsub	MORPH=empty	ut
uteretur	utor	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Dep|Person=3	uteretur
praeceptum	praeceptum	NOMcom	Case=Nom|Numb=Sing	praeceptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
uerba	uerbum	NOMcom	Case=Nom|Numb=Plur	uerba
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
per	per	PRE	MORPH=empty	per
officium	officium	NOMcom	Case=Acc|Numb=Sing	officium
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
humani	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humani
oris	os?	NOMcom	Case=Gen|Numb=Sing	oris
audita	auditum	NOMcom	Case=Nom|Numb=Plur	audita
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
et	et2	CONcoo	MORPH=empty	et
magnus	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	magnus
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
propheta	prophetus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	propheta
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
iudicio	iudicium	NOMcom	Case=Abl|Numb=Sing	iudicio
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
Iesu	iesus	NOMcom	Numb=Sing	iesu
Christi	christis	NOMcom	Case=Gen|Numb=Sing	christi
bene	bene	ADV	Deg=Pos	bene
locutus	loquor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	locutus
cum	cum3	CONsub	MORPH=empty	cum
dixisset	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	dixisset
audi	audio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	audi
caelum	caelum?	NOMcom	Case=Acc|Numb=Sing	caelum
et	et2	CONcoo	MORPH=empty	et
percipe	percipio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	percipe
auribus	auris	NOMcom	Case=Dat|Numb=Plur	auribus
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
quoniam	quoniam	CONsub	MORPH=empty	quoniam
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
locutus	loquor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	locutus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
post	post2	PRE	MORPH=empty	post
aliqua	aliquis	PROind	Case=Acc|Numb=Plur	aliqua
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
querellis	querela	NOMcom	Case=Abl|Numb=Plur	querellis
