form	lemma	POS	morph	treated_token
se	sui1	PROref	Case=Acc|Numb=Sing	se
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
ceteris	ceteri	NOMcom	Case=Dat|Numb=Plur	ceteris
credendi	credo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	credendi
agendi	ago	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	agendi
intellegendi	intelligo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	intellegendi
ignorandi	ignoro	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	ignorandi
sperandi	spero	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	sperandi
precandi	precor	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Dep	precandi
-que	que	CONcoo	MORPH=empty	-que
constituit	constituo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	constituit
euangelicum	euangelicus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	euangelicum
uirum	uir	NOMcom	Case=Acc|Numb=Sing	uirum
perfecta	perficio	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	perfecta
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
obseruatio	obseruatio	NOMcom	Case=Nom|Numb=Sing	obseruatio
-ne	ne2	CONcoo	MORPH=empty	-ne
consumans	consumo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	consumans
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quamquam	quamquam1	ADVrel	MORPH=empty	quamquam
omnia	omnis	PROind	Case=Nom|Numb=Plur	omnia
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
uel	uel1	ADV	Deg=Pos	uel
diuinse	diuinse	ADV	Deg=Pos	diuinse
uoluntati	uoluntas	NOMcom	Case=Dat|Numb=Sing	uoluntati
placita	placitum	NOMcom	Case=Nom|Numb=Plur	placita
uel	uel2	CONcoo	MORPH=empty	uel
humanae	humanus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	humanae
spei	spes	NOMcom	Case=Dat|Numb=Sing	spei
proposita	propositum	VER	Case=Nom|Numb=Plur	proposita
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
.	.	PUNC	MORPH=empty	.
aut	aut	CONcoo	MORPH=empty	aut
agat	ago	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	agat
aut	aut	CONcoo	MORPH=empty	aut
testetur	testor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	testetur
aut	aut	CONcoo	MORPH=empty	aut
speret	spero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	speret
meminit	memini	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	meminit
tamen	tamen	ADV	Deg=Pos	tamen
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
obseruantiae	obseruantia	NOMcom	Case=Gen|Numb=Sing	obseruantiae
genere	genus?	NOMcom	Case=Abl|Numb=Sing	genere
mandatorum	mandatum	NOMcom	Case=Gen|Numb=Plur|Mood=Par|Voice=Pass	mandatorum
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
caput	caput	NOMcom	Case=Acc|Numb=Sing	caput
ac	ac1	CONcoo	MORPH=empty	ac
summa	summa	NOMcom	Case=Acc|Numb=Plur	summa
consistat	consisto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	consistat
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
-que	que	CONcoo	MORPH=empty	-que
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
a	ab	PRE	MORPH=empty	a
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
etiam	etiam	ADV	Deg=Pos	etiam
ipsis	ipse	PROdem	Case=Abl|Numb=Plur	ipsis
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
committendse	committo	VER	Mood=Inf|Tense=Pres|Voice=Act	committendse
claues	clauis	NOMcom	Case=Nom|Numb=Plur	claues
caelorum	caelum?	NOMcom	Case=Gen|Numb=Plur	caelorum
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
apostolis	apostola	NOMcom	Case=Abl|Numb=Plur	apostolis
quaereretur	quaero	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	quaereretur
.	.	PUNC	MORPH=empty	.
namque	namque	CONcoo	MORPH=empty	namque
cum	cum3	CONsub	MORPH=empty	cum
inter	inter	PRE	MORPH=empty	inter
se	sui1	PROref	Case=Acc|Numb=Sing	se
opinionibus	opinio	NOMcom	Case=Abl|Numb=Plur	opinionibus
ac	ac1	CONcoo	MORPH=empty	ac
studiis	studium	NOMcom	Case=Abl|Numb=Plur	studiis
dissiderent	dissideo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	dissiderent
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
-que	que	CONcoo	MORPH=empty	-que
singuli	singulus	ADJdis	Case=Nom|Numb=Plur	singuli
principatum	principatus	NOMcom	Case=Acc|Numb=Sing	principatum
humana	humanus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	humana
contentio	contentio?	NOMcom	Case=Nom|Numb=Sing	contentio
-ne	ne2	CONcoo	MORPH=empty	-ne
prsesumerent	prsesumo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	prsesumerent
dum	dum2	CONsub	MORPH=empty	dum
praestantiorem	praestans	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	praestantiorem
se	sui1	PROref	Case=Acc|Numb=Sing	se
ceteris	ceteri	NOMcom	Case=Dat|Numb=Plur	ceteris
unusquisque	unusquisque	PROind	Case=Nom|Numb=Sing	unusquisque
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
aut	aut	CONcoo	MORPH=empty	aut
optat	opto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	optat
aut	aut	CONcoo	MORPH=empty	aut
poscit	posco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	poscit
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
meriti	meritum	NOMcom	Case=Gen|Numb=Sing	meriti
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
ac	ac1	CONcoo	MORPH=empty	ac
nominis	nomen	NOMcom	Case=Gen|Numb=Sing	nominis
praemium	praemium	NOMcom	Case=Acc|Numb=Sing	praemium
unde	unde1	ADVrel	MORPH=empty	unde
petendum	peto	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	petendum
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
ostendens	ostendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	ostendens
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
uult	uolo?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uult
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
ex	ex	PRE	MORPH=empty	ex
uobis	uos	PROper	Case=Abl|Numb=Plur	uobis
maior	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	maior
fiat	fio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fiat
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
minimus	paruus2	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	minimus
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
enim	enim2	CONcoo	MORPH=empty	enim
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
se	sui1	PROref	Case=Acc|Numb=Sing	se
humiliauerit	humilio	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Act|Person=3	humiliauerit
exaltabitur	exalto	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	exaltabitur
et	et2	CONcoo	MORPH=empty	et
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
se	sui1	PROref	Case=Acc|Numb=Sing	se
exaltauerit	exalto	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	exaltauerit
.	.	PUNC	MORPH=empty	.
humiliabitur	humilior	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	humiliabitur
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
humilitate	humilitas	NOMcom	Case=Abl|Numb=Sing	humilitate
scilicet	scilicet	ADV	Deg=Pos	scilicet
docuit	doceo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	docuit
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
nomina	nomen	NOMcom	Case=Acc|Numb=Plur	nomina
et	et2	CONcoo	MORPH=empty	et
praemia	praemium	NOMcom	Case=Acc|Numb=Plur	praemia
contineri	contineo	VER	Mood=Inf|Tense=Pres|Voice=Pass	contineri
.	.	PUNC	MORPH=empty	.
utilissimum	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	utilissimum
itaque	itaque	CONcoo	MORPH=empty	itaque
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
oboedientes	obediens	VER	Case=Nom|Numb=Plur|Mood=Par	oboedientes
diuinis	diuinus2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	diuinis
prseceptis	prsecipio	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Perf	prseceptis
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
intra	intra2	PRE	MORPH=empty	intra
se	sui1	PROref	Case=Acc|Numb=Sing	se
ipsos	ipse	PROdem	Case=Acc|Numb=Plur	ipsos
humanse	humanse	ADV	Deg=Pos	humanse
insolentiae	insolentia	NOMcom	Case=Gen|Numb=Sing	insolentiae
ac	ac1	CONcoo	MORPH=empty	ac
petulantise	petulanter	ADV	Deg=Pos	petulantise
inanitatem	inanitas	NOMcom	Case=Acc|Numb=Sing	inanitatem
fractam	fractus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	fractam
protritam	protero	VER	Case=Acc|Numb=Sing|Mood=Par|Voice=Pass	protritam
-que	que	CONcoo	MORPH=empty	-que
cohibere	cohibeo	VER	Mood=Inf|Tense=Pres|Voice=Act	cohibere
sese	sui1	PROref	Case=Acc|Numb=Sing	sese
-que	que	CONcoo	MORPH=empty	-que
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
et	et2	CONcoo	MORPH=empty	et
magnificentia	magnificentia	NOMcom	Case=Nom|Numb=Sing	magnificentia
et	et2	CONcoo	MORPH=empty	et
miseratio	miseratio	NOMcom	Case=Nom|Numb=Sing	miseratio
-ne	ne2	CONcoo	MORPH=empty	-ne
reputata	reputo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	reputata
intra	intra2	PRE	MORPH=empty	intra
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
modestiam	modestia	NOMcom	Case=Acc|Numb=Sing	modestiam
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
.	.	PUNC	MORPH=empty	.
Ob	ob	PRE	MORPH=empty	ob
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
nunc	nunc	ADV	Deg=Pos	nunc
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
et	et2	CONcoo	MORPH=empty	et
rex	rex	NOMcom	Case=Nom|Numb=Sing	rex
et	et2	CONcoo	MORPH=empty	et
propheta	prophetus	NOMcom	Case=Acc|Numb=Sing	propheta
et	et2	CONcoo	MORPH=empty	et
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
ac	ac1	CONcoo	MORPH=empty	ac
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
suo	suus	PROpos.ref	Case=Dat|Numb=Sing	suo
secundum	secundum2	PRE	MORPH=empty	secundum
carnem	caro1	NOMcom	Case=Acc|Numb=Sing	carnem
in	in	PRE	MORPH=empty	in
seminis	semen1	NOMcom	Case=Gen|Numb=Sing	seminis
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
originem	origo	NOMcom	Case=Acc|Numb=Sing	originem
deputatus	deputo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	deputatus
inter	inter	PRE	MORPH=empty	inter
has	hic1	PROdem	Case=Acc|Numb=Plur	has
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
infestationes	infestatio	NOMcom	Case=Acc|Numb=Plur	infestationes
ac	ac1	CONcoo	MORPH=empty	ac
spiritalium	spiritalis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	spiritalium
nequitiarum	nequitia	NOMcom	Case=Gen|Numb=Plur	nequitiarum
pugnas	pugna	NOMcom	Case=Acc|Numb=Plur	pugnas
sola	solus	PROind	Case=Nom|Numb=Sing	sola
ac	ac1	CONcoo	MORPH=empty	ac
tali	talis	PROdem	Case=Abl|Numb=Sing	tali
ad	ad2	PRE	MORPH=empty	ad
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
precationis	precatio	NOMcom	Case=Gen|Numb=Sing	precationis
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
ambitione	ambitio	NOMcom	Case=Abl|Numb=Sing	ambitione
proclamat	proclamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	proclamat
uide	uideo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	uide
humilitatem	humilitas	NOMcom	Case=Acc|Numb=Sing	humilitatem
meam	meus	PROpos	Case=Acc|Numb=Sing	meam
et	et2	CONcoo	MORPH=empty	et
eripe	eripio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	eripe
me	ego	PROper	Case=Acc|Numb=Sing	me
quia	quia	CONsub	MORPH=empty	quia
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
tuam	tuus	PROpos	Case=Acc|Numb=Sing	tuam
non	non	ADVneg	MORPH=empty	non
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
oblitus	obliuiscor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=2	oblitus
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
regni	regnum	NOMcom	Case=Gen|Numb=Sing	regni
opes	ops	NOMcom	Case=Acc|Numb=Plur	opes
non	non	ADVneg	MORPH=empty	non
spiritum	spiritus	NOMcom	Case=Acc|Numb=Sing	spiritum
prophetise	prophetis	ADV	Deg=Pos|Voice=Act	prophetise
non	non	ADVneg	MORPH=empty	non
alia	alius	PROind	Case=Acc|Numb=Plur	alia
aliqua	aliquis	PROind	Case=Acc|Numb=Plur	aliqua
humanae	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humanae
iactantise	iactante	ADV	Deg=Pos	iactantise
nomina	nomen	NOMcom	Case=Acc|Numb=Plur	nomina
conspici	conspicio	VER	Mood=Inf|Tense=Pres|Voice=Pass	conspici
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
sed	sed	CONcoo	MORPH=empty	sed
humilitatem	humilitas	NOMcom	Case=Acc|Numb=Sing	humilitatem
precatur	precor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	precatur
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
enim	enim2	CONcoo	MORPH=empty	enim
aduersum	aduersus3	PRE	MORPH=empty	aduersum
insectantes	insector2	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	insectantes
se	sui1	PROref	Case=Acc|Numb=Sing	se
armis	arma	NOMcom	Case=Abl|Numb=Plur	armis
belli	bellum	NOMcom	Case=Gen|Numb=Sing	belli
resistit	resisto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	resistit
nec	nec2	CONcoo	MORPH=empty	nec
humanae	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humanae
indignationis	indignatio	NOMcom	Case=Gen|Numb=Sing	indignationis
inpatiens	impatiens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inpatiens
rapit	rapio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	rapit
ad	ad2	PRE	MORPH=empty	ad
ultionem	ultio	NOMcom	Case=Acc|Numb=Sing	ultionem
suam	suus	PROpos.ref	Case=Acc|Numb=Sing	suam
et	et2	CONcoo	MORPH=empty	et
potentiae	potentia	NOMcom	Case=Gen|Numb=Sing	potentiae
tempus	tempus?	NOMcom	Case=Acc|Numb=Sing	tempus
et	et2	CONcoo	MORPH=empty	et
regni	regnum	NOMcom	Case=Gen|Numb=Sing	regni
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
sciens	sciens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sciens
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
diuinae	diuinus2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	diuinae
uoluntatis	uoluntas	NOMcom	Case=Gen|Numb=Sing	uoluntatis
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
sententiam	sententia	NOMcom	Case=Acc|Numb=Sing	sententiam
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
uindictam	uindicta	NOMcom	Case=Acc|Numb=Sing	uindictam
ego	ego	PROper	Case=Nom|Numb=Sing	ego
retribuam	retribuo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	retribuam
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
non	non	ADVneg	MORPH=empty	non
obliuiscitur	obliuiscor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	obliuiscitur
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
in	in	PRE	MORPH=empty	in
humilitate	humilitas	NOMcom	Case=Abl|Numb=Sing	humilitate
retinenda	retineo	VER	Case=Abl|Numb=Sing|Mood=Adj|Voice=Pass	retinenda
sed	sed	CONcoo	MORPH=empty	sed
eripi	eripio	VER	Mood=Inf|Tense=Pres|Voice=Pass	eripi
se	sui1	PROref	Case=Acc|Numb=Sing	se
ob	ob	PRE	MORPH=empty	ob
id	is	PROdem	Case=Acc|Numb=Sing	id
quia	quia	CONsub	MORPH=empty	quia
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
humilis	humilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	humilis
deprecatur	deprecor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	deprecatur
memoriam	memoria	NOMcom	Case=Acc|Numb=Sing	memoriam
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
in	in	PRE	MORPH=empty	in
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
conseruatio	conseruatio	NOMcom	Case=Nom|Numb=Sing	conseruatio
-ne	ne2	CONcoo	MORPH=empty	-ne
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
declarans	declaro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	declarans
.	.	PUNC	MORPH=empty	.
Beseruans	beseruo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	beseruans
itaque	itaque	CONcoo	MORPH=empty	itaque
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
iudicio	iudicium	NOMcom	Case=Abl|Numb=Sing	iudicio
diuino	diuinus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	diuino
et	et2	CONcoo	MORPH=empty	et
eripi	eripio	VER	Mood=Inf|Tense=Pres|Voice=Pass	eripi
se	sui1	PROref	Case=Acc|Numb=Sing	se
ob	ob	PRE	MORPH=empty	ob
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
meritum	meritum	NOMcom	Case=Acc|Numb=Sing	meritum
deposcens	deposco	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	deposcens
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
in	in	PRE	MORPH=empty	in
nullo	nullus	PROind	Case=Abl|Numb=Sing	nullo
aduersum	aduersus3	PRE	MORPH=empty	aduersum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
constitutiones	constitutio	NOMcom	Case=Acc|Numb=Plur	constitutiones
aduersum	aduersus3	PRE	MORPH=empty	aduersum
odia	odium	NOMcom	Case=Acc|Numb=Plur	odia
humana	humana	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	humana
aduersum	aduersus3	PRE	MORPH=empty	aduersum
praesentium	praesentia?	NOMcom	Case=Gen|Numb=Plur|Deg=Pos	praesentium
molestiarum	molestia	NOMcom	Case=Gen|Numb=Plur	molestiarum
patientiam	patientia	NOMcom	Case=Acc|Numb=Sing	patientiam
moueretur	moueo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	moueretur
nihil	nihil	PROind	Case=Ind	nihil
-que	que	CONcoo	MORPH=empty	-que
in	in	PRE	MORPH=empty	in
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
nunc	nunc	ADV	Deg=Pos	nunc
saeculo	saeculum	NOMcom	Case=Abl|Numb=Sing	saeculo
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
de	de	PRE	MORPH=empty	de
his	hic1	PROdem	Case=Abl|Numb=Plur	his
iudicandum	iudico	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	iudicandum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
decerneret	decerno	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	decerneret
consequenter	consequenter	ADV	Deg=Pos	consequenter
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
addidit	addo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	addidit
iudica	iudico	NOMcom	Numb=Sing|Mood=Imp	iudica
iudicium	iudicium	NOMcom	Case=Acc|Numb=Sing	iudicium
meum	meus	PROpos	Case=Acc|Numb=Sing	meum
et	et2	CONcoo	MORPH=empty	et
redime	redimo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	redime
me	ego	PROper	Case=Acc|Numb=Sing	me
;	;	PUNC	MORPH=empty	;
propter	propter2	PRE	MORPH=empty	propter
eloquium	eloquium	NOMcom	Case=Acc|Numb=Sing	eloquium
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
uiuifica	uiuifico	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	uiuifica
me	ego	PROper	Case=Acc|Numb=Sing	me
.	.	PUNC	MORPH=empty	.
magnae	magnus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	magnae
et	et2	CONcoo	MORPH=empty	et
securae	securus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	securae
conscientise	conscientis	ADV	Deg=Pos	conscientise
uox	uox	NOMcom	Case=Nom|Numb=Sing	uox
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
iudicii	iudicium	NOMcom	Case=Gen|Numb=Sing	iudicii
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
iudicium	iudicium	NOMcom	Case=Acc|Numb=Sing	iudicium
postulare	postulo	VER	Mood=Inf|Tense=Pres|Voice=Act	postulare
ut	ut4	CONsub	MORPH=empty	ut
ad	ad2	PRE	MORPH=empty	ad
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
statutum	statuo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	statutum
a	ab	PRE	MORPH=empty	a
se	sui1	PROref	Case=Abl|Numb=Sing	se
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
-que	que	CONcoo	MORPH=empty	-que
conplacitum	complacio	ADJqua	Case=Nom|Numb=Sing	conplacitum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
etiam	etiam	ADV	Deg=Pos	etiam
diuinae	diuinus2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	diuinae
sententiae	sententia	NOMcom	Case=Gen|Numb=Sing	sententiae
exame	examo	ADV	Numb=Sing	exame
-ne	ne2	CONcoo	MORPH=empty	-ne
exoptet	exopto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	exoptet
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
hic	hic1	PROdem	Case=Nom|Numb=Sing|Deg=Pos	hic
aut	aut	CONcoo	MORPH=empty	aut
