form	lemma	POS	morph	treated_token
auditio	auditio	NOMcom	Case=Nom|Numb=Sing	auditio
sed	sed	CONcoo	MORPH=empty	sed
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
mentis	mens	NOMcom	Case=Gen|Numb=Sing	mentis
.	.	PUNC	MORPH=empty	.
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
thronum	thron	NOMcom	Case=Gen|Numb=Plur	thronum
non	non	ADVneg	MORPH=empty	non
nisu	nisus	NOMcom	Case=Abl|Numb=Sing	nisu
uocis	uox	NOMcom	Case=Gen|Numb=Sing	uocis
sed	sed	CONcoo	MORPH=empty	sed
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
efferendus	effero?	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	efferendus
.	.	PUNC	MORPH=empty	.
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
enim	enim2	CONcoo	MORPH=empty	enim
ad	ad2	PRE	MORPH=empty	ad
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
magna	magnus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	magna
postulat	postulo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	postulat
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
caelestia	caelestia	NOMcom	Case=Acc|Numb=Plur|Deg=Pos	caelestia
precatur	precor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	precatur
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
aeterna	aeternus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	aeterna
sperat	spero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sperat
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
innocentis	innocens	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	innocentis
timoris	timor	NOMcom	Case=Gen|Numb=Sing	timoris
uiuit	uiuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uiuit
officiis	officium	NOMcom	Case=Abl|Numb=Plur	officiis
.	.	PUNC	MORPH=empty	.
Sic	sic	ADV	Deg=Pos	sic
et	et2	CONcoo	Deg=Pos	et
in	in	PRE	MORPH=empty	in
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
mundi	mundus1	NOMcom	Case=Gen|Numb=Sing	mundi
exordio	exordium	NOMcom	Case=Abl|Numb=Sing	exordio
iustus	iustus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	iustus
Abel	abel	NOMcom	Case=Nom|Numb=Sing	abel
etiam	etiam	ADV	Deg=Pos	etiam
peremptus	perimo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	peremptus
magna	magnus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	magna
loquitur	loquor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	loquitur
et	et2	CONcoo	MORPH=empty	et
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
.	.	PUNC	MORPH=empty	.
scriptum	scribo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	scriptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
uox	uox	NOMcom	Case=Nom|Numb=Sing	uox
sanguinis	sanguis	NOMcom	Case=Gen|Numb=Sing	sanguinis
fratris	frater	NOMcom	Case=Gen|Numb=Sing	fratris
tui	tuus	PROpos	Case=Gen|Numb=Sing	tui
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
ad	ad2	PRE	MORPH=empty	ad
me	ego	PROper	Case=Acc|Numb=Sing	me
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
humilis	humilis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humilis
sanctorum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
querella	querela	NOMcom	Case=Nom|Numb=Sing	querella
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
nec	nec2	CONcoo	MORPH=empty	nec
depressa	depressus	ADJqua	Case=Nom|Numb=Sing	depressa
fidelium	fidelis2	NOMcom	Case=Gen|Numb=Plur	fidelium
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
altum	altus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	altum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
postulat	postulo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	postulat
excelsum	excelsus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	excelsum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
exspectat	exspecto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	exspectat
clamore	clamor	NOMcom	Case=Abl|Numb=Sing	clamore
personum	personus	NOMcom	Case=Nom|Numb=Sing	personum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
precatur	precor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	precatur
.	.	PUNC	MORPH=empty	.
urguebat	urgeo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	urguebat
Pharao	pharaus	NOMcom	Case=Abl|Numb=Sing	pharao
infestis	infestus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	infestis
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
populum	populus?	NOMcom	Case=Acc|Numb=Sing	populum
agminibus	agmen	NOMcom	Case=Abl|Numb=Plur	agminibus
mare	mare	NOMcom	Case=Nom|Numb=Sing	mare
rubrum	ruber	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rubrum
fugse	fugsis	NOMcom	Case=Abl|Numb=Sing	fugse
obsistebat	obsisto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	obsistebat
conclusus	concludo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	conclusus
undique	undique	ADV	Deg=Pos	undique
Israhel	isragel	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	israhel
iam	iam	ADV	Deg=Pos	iam
ad	ad2	PRE	MORPH=empty	ad
mortem	mors	NOMcom	Case=Acc|Numb=Sing	mortem
uidebatur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	uidebatur
hoste	hostis	NOMcom	Case=Abl|Numb=Sing	hoste
proximo	propior	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	proximo
mari	mare	NOMcom	Case=Abl|Numb=Sing	mari
obuio	obuius	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	obuio
.	.	PUNC	MORPH=empty	.
inter	inter	PRE	MORPH=empty	inter
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
nullam	nullus	PROind	Case=Acc|Numb=Sing	nullam
Moysi	moyseo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf	moysi
ad	ad2	PRE	MORPH=empty	ad
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
uocem	uox	NOMcom	Case=Acc|Numb=Sing	uocem
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
scriptura	scriptura	NOMcom	Case=Acc|Numb=Sing	scriptura
testatur	testor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	testatur
stabat	sto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	stabat
msestus	miestus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	msestus
stabat	sto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	stabat
tacens	taceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	tacens
sed	sed	CONcoo	MORPH=empty	sed
secreto	secretum	ADV	Case=Abl|Deg=Pos	secreto
cordis	cor	NOMcom	Case=Gen|Numb=Sing	cordis
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
personans	personans	ADJqua	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	personans
et	et2	CONcoo	MORPH=empty	et
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
suse	sus	VER	Case=Abl|Numb=Sing	suse
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
clamans	clamo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	clamans
.	.	PUNC	MORPH=empty	.
uox	uox	NOMcom	Case=Nom|Numb=Sing	uox
enim	enim2	CONcoo	MORPH=empty	enim
istud	iste	PROdem	Case=Acc|Numb=Sing	istud
diuina	diuina?	NOMcom	Case=Nom|Numb=Sing	diuina
testatur	testor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	testatur
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
autem	autem	CONcoo	MORPH=empty	autem
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
ad	ad2	PRE	MORPH=empty	ad
Moyse	moysis	NOMcom	Case=Acc|Numb=Sing	moyse
-ne	ne2	CONcoo	MORPH=empty	-ne
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
proclamas	proclamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	proclamas
ad	ad2	PRE	MORPH=empty	ad
me	ego	PROper	Case=Acc|Numb=Sing	me
silebat	sileo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	silebat
uir	uir	NOMcom	Case=Nom|Numb=Sing	uir
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
eius	is	PROdem	Case=Gen|Numb=Sing	eius
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
ad	ad2	PRE	MORPH=empty	ad
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
et	et1	ADV	MORPH=empty	et
apostolus	apostolus	VER	Numb=Sing	apostolus
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
in	in	PRE	MORPH=empty	in
uiris	uis	NOMcom	Case=Abl|Numb=Plur	uiris
fidelibus	fidelis2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	fidelibus
spiritus	spiritus	NOMcom	Case=Acc|Numb=Sing	spiritus
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
clamorem	clamor	NOMcom	Case=Acc|Numb=Sing	clamorem
cum	cum3	CONsub	MORPH=empty	cum
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
spiritus	spiritus	NOMcom	Case=Acc|Numb=Sing	spiritus
enim	enim2	CONcoo	MORPH=empty	enim
i	eo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	i
m	ego	ADV	Case=Acc	m
in	in	PRE	MORPH=empty	in
cordibus	cor	NOMcom	Case=Abl|Numb=Plur	cordibus
nostris	noster	PROpos	Case=Abl|Numb=Plur	nostris
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
abba	abbo	NOMcom	Case=Nom|Numb=Sing	abba
pater	pater	NOMcom	Case=Nom|Numb=Sing	pater
.	.	PUNC	MORPH=empty	.
penetrat	penetro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	penetrat
hic	hic2	ADV	MORPH=empty	hic
silentii	silentium	NOMcom	Case=Gen|Numb=Sing	silentii
clamor	clamor	NOMcom	Case=Nom|Numb=Sing	clamor
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
aures	auris	NOMcom	Case=Acc|Numb=Plur	aures
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
sed	sed	CONcoo	MORPH=empty	sed
aures	auris	NOMcom	Case=Acc|Numb=Plur	aures
non	non	ADVneg	MORPH=empty	non
clamorem	clamor	NOMcom	Case=Acc|Numb=Sing	clamorem
sed	sed	CONcoo	MORPH=empty	sed
fidem	fides?	NOMcom	Case=Acc|Numb=Sing	fidem
audientes	audio	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	audientes
fidem	fides?	NOMcom	Case=Acc|Numb=Sing	fidem
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
non	non	ADVneg	MORPH=empty	non
terrenas	terrenus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	terrenas
opes	ops	NOMcom	Case=Acc|Numb=Plur	opes
poscat	posco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	poscat
non	non	ADVneg	MORPH=empty	non
gloriam	gloria	NOMcom	Case=Acc|Numb=Sing	gloriam
inanem	inanis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	inanem
caducam	caducus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	caducam
-que	que	CONcoo	MORPH=empty	-que
desideret	desidero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	desideret
non	non	ADVneg	MORPH=empty	non
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
moritura	morior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Dep	moritura
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
gaudia	gaudium	NOMcom	Case=Acc|Numb=Plur	gaudia
precetur	precor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	precetur
.	.	PUNC	MORPH=empty	.
exiguis	exiguus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	exiguis
quidem	quidem	ADV	Deg=Pos	quidem
epistulas	epistola	NOMcom	Case=Acc|Numb=Plur	epistulas
suas	suus	PROpos.ref	Case=Acc|Numb=Plur	suas
apostolus	apostolus	VER	Numb=Sing|Mood=Ind|Tense=Pres	apostolus
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
scribit	scribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scribit
et	et2	CONcoo	MORPH=empty	et
communis	communis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	communis
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
ei	is	PROdem	Case=Dat|Numb=Sing	ei
elementorum	elementum	NOMcom	Case=Gen|Numb=Plur	elementorum
atque	atque1	CONcoo	MORPH=empty	atque
apicum	apex	NOMcom	Case=Gen|Numb=Plur|Deg=Pos	apicum
forma	forma	NOMcom	Case=Nom|Numb=Sing	forma
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sed	sed	CONcoo	MORPH=empty	sed
nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
ingentes	ingens	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ingentes
has	hic1	PROdem	Case=Acc|Numb=Plur	has
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
litteras	littera	NOMcom	Case=Acc|Numb=Plur	litteras
suas	suus	PROpos.ref	Case=Acc|Numb=Plur	suas
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
ecce	ecce	INJ	MORPH=empty	ecce
qualibus	qualis1	PROrel	Case=Abl|Numb=Plur	qualibus
uobis	uos	PROper	Case=Abl|Numb=Plur	uobis
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
scripsimeamanu	scripsimea	NOMcom	Case=Abl|Numb=Sing	scripsimeamanu
magnitudinem	magnitudo	NOMcom	Case=Acc|Numb=Sing	magnitudinem
sensuum	sensus	NOMcom	Case=Gen|Numb=Plur	sensuum
et	et2	CONcoo	MORPH=empty	et
praeceptorum	praeceptum	NOMcom	Case=Gen|Numb=Plur	praeceptorum
utilitatem	utilitas	NOMcom	Case=Acc|Numb=Sing	utilitatem
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
talibus	talis	PROdem	Case=Abl|Numb=Plur	talibus
conprehendens	comprehendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	conprehendens
.	.	PUNC	MORPH=empty	.
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
igitur	igitur	CONcoo	MORPH=empty	igitur
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing	propheta
ex	ex	PRE	MORPH=empty	ex
toto	totus	PROind	Case=Abl|Numb=Sing	toto
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
ex	ex	PRE	MORPH=empty	ex
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
clamat	clamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamat
ut	ut4	CONsub	MORPH=empty	ut
audiatur	audio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	audiatur
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
et	et2	CONcoo	MORPH=empty	et
auditus	audio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	auditus
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
postulat	postulo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	postulat
ut	ut4	CONsub	MORPH=empty	ut
iustificationes	iustificatio	NOMcom	Case=Acc|Numb=Plur	iustificationes
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
exquirat	exquiro	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	exquirat
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
has	hic1	PROdem	Case=Acc|Numb=Plur	has
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
occultas	occultus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	occultas
et	et2	CONcoo	MORPH=empty	et
latentes	lateo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	latentes
et	et2	CONcoo	MORPH=empty	et
umbra	umbra	NOMcom	Case=Abl|Numb=Sing	umbra
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
obductas	obduco	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	obductas
.	.	PUNC	MORPH=empty	.
has	hic1	PROdem	Case=Acc|Numb=Plur	has
optat	opto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	optat
inquirere	inquiro	VER	Mood=Inf|Tense=Pres|Voice=Act	inquirere
ad	ad2	PRE	MORPH=empty	ad
quas	qui1	PROrel	Case=Acc|Numb=Plur	quas
multis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	multis
opus	opus?	NOMcom	Case=Ind	opus
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
magnis	magnus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	magnis
-que	que	CONcoo	MORPH=empty	-que
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
clamore	clamor	NOMcom	Case=Abl|Numb=Sing	clamore
cordis	cor	NOMcom	Case=Gen|Numb=Sing	cordis
exauditionis	exauditio	NOMcom	Case=Gen|Numb=Sing	exauditionis
