form	lemma	POS	morph	treated_token
ipsa	ipse	PROdem	Case=Acc|Numb=Plur	ipsa
infantiae	infantia	NOMcom	Case=Gen|Numb=Sing	infantiae
rudimenta	rudimentum	NOMcom	Case=Acc|Numb=Plur	rudimenta
formamur	formo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	formamur
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
intellegendus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	intellegendus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
propheta	propheta	NOMcom	Case=Nom|Numb=Sing	propheta
non	non	ADVneg	MORPH=empty	non
otiose	otiose	ADV	Deg=Pos	otiose
locutus	loquor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	locutus
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
corrigit	corrigo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	corrigit
adulescens	adolescens1	NOMcom	Case=Nom|Numb=Sing	adulescens
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
suam	suus	PROpos.ref	Case=Acc|Numb=Sing	suam
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
quidem	quidem	ADV	Deg=Pos	quidem
aetatem	aetas	NOMcom	Case=Acc|Numb=Sing	aetatem
optabile	optabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	optabile
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
his	hic1	PROdem	Case=Abl|Numb=Plur	his
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
uitiis	uitium	NOMcom	Case=Abl|Numb=Plur	uitiis
ad	ad2	PRE	MORPH=empty	ad
innocentiae	innocentia	NOMcom	Case=Gen|Numb=Sing	innocentiae
studium	studium	NOMcom	Case=Acc|Numb=Sing	studium
transferri	transfero	VER	Mood=Inf|Tense=Pres|Voice=Pass	transferri
quia	quia	CONsub	MORPH=empty	quia
sera	serus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sera
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
emendatio	emendatio	NOMcom	Case=Nom|Numb=Sing	emendatio
utilis	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	utilis
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
obliuio	obliuio	NOMcom	Case=Nom|Numb=Sing	obliuio
-ne	ne2	CONcoo	MORPH=empty	-ne
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
placiturum	placeo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Fut|Voice=Act	placiturum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
uirum	uir	NOMcom	Case=Acc|Numb=Sing	uirum
propheta	prophetus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	propheta
conformans	conformo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	conformans
non	non	ADVneg	MORPH=empty	non
expectat	exspecto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	expectat
post	post2	PRE	MORPH=empty	post
longam	longus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	longam
ac	ac1	CONcoo	MORPH=empty	ac
diuturnam	diuturnus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	diuturnam
criminum	crimen	NOMcom	Case=Gen|Numb=Plur	criminum
consuetudinem	consuetudo	NOMcom	Case=Acc|Numb=Sing	consuetudinem
doctrina	doctrina	NOMcom	Case=Abl|Numb=Sing	doctrina
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
et	et2	CONcoo	MORPH=empty	et
praeceptis	praeceptum	NOMcom	Case=Abl|Numb=Plur	praeceptis
timoris	timor	NOMcom	Case=Gen|Numb=Sing	timoris
institui	instituo	VER	Numb=Sing|Mood=Inf|Tense=Pres|Voice=Pass	institui
sed	sed	CONcoo	MORPH=empty	sed
rudes	rudis2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	rudes
a	ab	PRE	MORPH=empty	a
peccatis	peccatum	NOMcom	Case=Abl|Numb=Plur	peccatis
annos	annus	NOMcom	Case=Acc|Numb=Plur	annos
et	et2	CONcoo	MORPH=empty	et
aetatem	aetas	NOMcom	Case=Acc|Numb=Sing	aetatem
adhuc	adhuc	ADV	Deg=Pos	adhuc
criminum	crimen	NOMcom	Case=Gen|Numb=Plur	criminum
nesciam	nescio	VER	Numb=Sing|Mood=Inf|Tense=Pres|Voice=Act	nesciam
uult	uolo?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uult
non	non	ADVneg	MORPH=empty	non
modo	modo1	ADV	Deg=Pos	modo
studiis	studium	NOMcom	Case=Dat|Numb=Plur	studiis
aliquando	aliquando	ADV	Deg=Pos	aliquando
sed	sed	CONcoo	MORPH=empty	sed
etiam	etiam	ADV	Deg=Pos	etiam
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
consuetudi	consuetudo	ADJqua	Case=Gen|Numb=Sing	consuetudi
-ne	ne2	CONcoo	MORPH=empty	-ne
inbui	imbuo	VER	Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	inbui
.	.	PUNC	MORPH=empty	.
difficile	difficilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	difficile
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
ab	ab	PRE	MORPH=empty	ab
usitatis	usitatus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	usitatis
desinere	desino	VER	Mood=Inf|Tense=Pres|Voice=Act	desinere
difficile	difficilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	difficile
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
a	ab	PRE	MORPH=empty	a
familiaribus	familiaris1	NOMcom	Case=Abl|Numb=Plur	familiaribus
abstrahi	abstraho	VER	Mood=Inf|Tense=Pres|Voice=Pass	abstrahi
magnum	magnus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	magnum
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
consuetudo	consuetudo	NOMcom	Case=Nom|Numb=Sing	consuetudo
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
uinculum	uinculum	NOMcom	Case=Acc|Numb=Sing	uinculum
et	et2	CONcoo	MORPH=empty	et
idcirco	idcirco	ADV	Deg=Pos	idcirco
optimus	bonus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	optimus
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erit
cultor	cultor	NOMcom	Case=Nom|Numb=Sing	cultor
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
non	non	ADVneg	MORPH=empty	non
modo	modo1	ADV	Deg=Pos	modo
delictorum	delictum	NOMcom	Case=Gen|Numb=Plur	delictorum
remissio	remissio	NOMcom	Case=Nom|Numb=Sing	remissio
sine	sine	PRE	MORPH=empty	sine
crimine	crimen	NOMcom	Case=Abl|Numb=Sing	crimine
constituerit	constituo	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Act|Person=3	constituerit
sed	sed	CONcoo	MORPH=empty	sed
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
illa	ille	PROdem	Case=Nom|Numb=Sing	illa
praestiterit	praesto1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	praestiterit
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
ignoratio	ignoratio	NOMcom	Case=Nom|Numb=Sing	ignoratio
innocentem	innocens	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	innocentem
.	.	PUNC	MORPH=empty	.
Nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
Hieremias	hieremia	NOMcom	Case=Acc|Numb=Plur	hieremias
propheta	prophetus	NOMcom	Case=Nom|Numb=Sing	propheta
aetatis	aetas	NOMcom	Case=Gen|Numb=Sing	aetatis
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
beatitudinem	beatitudo	NOMcom	Case=Acc|Numb=Sing	beatitudinem
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
bonum	bonus	NOMcom	Case=Nom|Numb=Sing	bonum
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
iuueni	iuuenis1	NOMcom	Case=Dat|Numb=Sing|Deg=Pos	iuueni
uiro	uir	NOMcom	Case=Dat|Numb=Sing	uiro
cum	cum3	CONsub	MORPH=empty	cum
aufert	aufero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	aufert
iugum	iugum	NOMcom	Case=Nom|Numb=Sing	iugum
graue	grauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	graue
in	in	PRE	MORPH=empty	in
iuuentute	iuuentus	NOMcom	Case=Abl|Numb=Sing	iuuentute
sua	suus	PROpos.ref	Case=Abl|Numb=Sing	sua
t	tu	PROper	Numb=Sing	t
singulariter	singulariter	ADV	Deg=Pos	singulariter
et	et2	CONcoo	MORPH=empty	et
tacebit	taceo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	tacebit
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
expectat	exspecto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	expectat
frigescentes	frigesco	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	frigescentes
senectute	senectus1	NOMcom	Case=Abl|Numb=Sing	senectute
annos	annus	NOMcom	Case=Acc|Numb=Plur	annos
nec	nec2	CONcoo	MORPH=empty	nec
emortuam	emorior	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	emortuam
iam	iam	ADV	Deg=Pos	iam
per	per	PRE	MORPH=empty	per
aetatem	aetas	NOMcom	Case=Acc|Numb=Sing	aetatem
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
consuetudinem	consuetudo	NOMcom	Case=Acc|Numb=Sing	consuetudinem
.	.	PUNC	MORPH=empty	.
uult	uolo?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uult
longi	longus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	longi
praelii	praelium	VER	Case=Gen|Numb=Sing	praelii
militem	miles	NOMcom	Case=Acc|Numb=Sing	militem
;	;	PUNC	MORPH=empty	;
uult	uolo?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uult
eum	is	PROdem	Case=Acc|Numb=Sing	eum
Christi	christus	NOMcom	Case=Gen|Numb=Sing	christi
seruum	seruus1	NOMcom	Case=Acc|Numb=Sing	seruum
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
ne	ne3	ADVneg	MORPH=empty	ne
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
quidem	quidem	ADV	Deg=Pos	quidem
praeteritorum	praeteritus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	praeteritorum
criminum	crimen	NOMcom	Case=Gen|Numb=Plur	criminum
recordatio	recordatio	NOMcom	Case=Nom|Numb=Sing	recordatio
polluat	polluo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	polluat
nam	nam	CONcoo	MORPH=empty	nam
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
iam	iam	ADV	Deg=Pos	iam
prouectioris	prouectus2	ADJqua	Case=Gen|Numb=Sing|Deg=Comp	prouectioris
aetatis	aetas	NOMcom	Case=Gen|Numb=Sing	aetatis
crediderunt	credo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	crediderunt
inest	insum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inest
quidem	quidem	ADV	Deg=Pos	quidem
per	per	PRE	MORPH=empty	per
donum	donum	NOMcom	Case=Acc|Numb=Sing	donum
gratiae	gratia	NOMcom	Case=Gen|Numb=Sing	gratiae
praeteritorum	praeterita	NOMcom	Case=Gen|Numb=Plur|Deg=Pos	praeteritorum
indulgentia	indulgentia	NOMcom	Case=Nom|Numb=Sing	indulgentia
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
non	non	ADVneg	MORPH=empty	non
abest	absum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	abest
per	per	PRE	MORPH=empty	per
naturam	natura	NOMcom	Case=Acc|Numb=Sing	naturam
gestorum	gestus	NOMcom	Case=Gen|Numb=Plur|Mood=Par	gestorum
recordatio	recordatio	NOMcom	Case=Nom|Numb=Sing	recordatio
.	.	PUNC	MORPH=empty	.
bonum	bonus	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	bonum
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
iuueni	iuuenis1	NOMcom	Case=Dat|Numb=Sing	iuueni
auferre	aufero	VER	Mood=Inf|Tense=Pres|Voice=Act	auferre
iugum	iugum	NOMcom	Case=Acc|Numb=Sing	iugum
graue	grauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	graue
.	.	PUNC	MORPH=empty	.
onus	onus	NOMcom	Case=Acc|Numb=Sing	onus
istud	iste	PROdem	Case=Nom|Numb=Sing	istud
crudi	crudus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	crudi
ad	ad2	PRE	MORPH=empty	ad
oboediendum	obedio	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Act	oboediendum
anni	annus	NOMcom	Case=Gen|Numb=Sing	anni
aegre	aegre	ADV	Deg=Pos	aegre
;	;	PUNC	MORPH=empty	;
ceterum	ceterum2	ADV	Deg=Pos	ceterum
aetas	aetas	NOMcom	Case=Nom|Numb=Sing	aetas
tenera	tener	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	tenera
grauis	grauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	grauis
oneris	onus	NOMcom	Case=Gen|Numb=Sing	oneris
molestiam	molestia	NOMcom	Case=Acc|Numb=Sing	molestiam
per	per	PRE	MORPH=empty	per
uirtutis	uirtus	NOMcom	Case=Gen|Numb=Sing	uirtutis
incrementa	incrementum	NOMcom	Case=Acc|Numb=Plur	incrementa
non	non	ADVneg	MORPH=empty	non
sentit	sentio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sentit
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
suscepto	suscipio	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	suscepto
in	in	PRE	MORPH=empty	in
iuuentute	iuuentus	NOMcom	Case=Abl|Numb=Sing	iuuentute
onere	onus	NOMcom	Case=Abl|Numb=Sing	onere
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
faciet	facio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	faciet
sedebit	sedeo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	sedebit
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
singulariter	singulariter	ADV	Deg=Pos	singulariter
et	et2	CONcoo	MORPH=empty	et
tacebit	taceo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	tacebit
.	.	PUNC	MORPH=empty	.
rarus	rarus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rarus
iste	iste	PROdem	Case=Nom|Numb=Sing	iste
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum2	PRE	MORPH=empty	cum
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
perfectio	perfectio	NOMcom	Case=Nom|Numb=Sing	perfectio
timoris	timor	NOMcom	Case=Gen|Numb=Sing	timoris
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
per	per	PRE	MORPH=empty	per
annorum	annus	NOMcom	Case=Gen|Numb=Plur	annorum
augmenta	augmentum	NOMcom	Case=Acc|Numb=Plur	augmenta
concrescat	concresco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	concrescat
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
idcirco	idcirco	ADV	Deg=Pos	idcirco
singularis	singularis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	singularis
sedebit	sedeo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	sedebit
lasciuos	lasciuus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	lasciuos
adulescentiae	adolescentia	NOMcom	Case=Gen|Numb=Sing	adulescentiae
coetus	coetus	NOMcom	Case=Acc|Numb=Plur	coetus
derelinquens	derelinquo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	derelinquens
et	et2	CONcoo	MORPH=empty	et
ab	ab	PRE	MORPH=empty	ab
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
senum	senex1	NOMcom	Case=Gen|Numb=Plur	senum
nuper	nuper	ADV	Deg=Pos	nuper
credentium	credo	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	credentium
consessu	consessus	NOMcom	Case=Abl|Numb=Sing	consessu
remotus	remoueo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	remotus
;	;	PUNC	MORPH=empty	;
quia	quia	CONsub	MORPH=empty	quia
ei	is	PROdem	Case=Dat|Numb=Sing	ei
non	non	ADVneg	MORPH=empty	non
conpetit	competo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conpetit
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
delicta	delictum	NOMcom	Case=Acc|Numb=Plur	delicta
iuuentutis	iuuentus	NOMcom	Case=Gen|Numb=Sing	iuuentutis
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
ne	ne3	ADVneg	MORPH=empty	ne
memineris	memini	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=2	memineris
.	.	PUNC	MORPH=empty	.
silebit	sileo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	silebit
etiam	etiam	ADV	Deg=Pos	etiam
congruam	congrua	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	congruam
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
et	et2	CONcoo	MORPH=empty	et
iuuentuti	iuuentus	NOMcom	Case=Dat|Numb=Sing	iuuentuti
existimans	existimo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	existimans
taciturnitatem	taciturnitas	NOMcom	Case=Acc|Numb=Sing	taciturnitatem
non	non	ADVneg	MORPH=empty	non
tumultibus	tumultus	NOMcom	Case=Dat|Numb=Plur	tumultibus
negotiorum	negotium	NOMcom	Case=Gen|Numb=Plur	negotiorum
saecularium	saecularius	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	saecularium
admixtus	admisceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	admixtus
sed	sed	CONcoo	MORPH=empty	sed
per	per	PRE	MORPH=empty	per
modestiam	modestia	NOMcom	Case=Acc|Numb=Sing	modestiam
tacens	taceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	tacens
sola	solus	PROind	Case=Nom|Numb=Sing	sola
diuina	diuinus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diuina
sacramentorum	sacramentum	NOMcom	Case=Gen|Numb=Plur	sacramentorum
cognitio	cognitio	NOMcom	Case=Nom|Numb=Sing	cognitio
-ne	ne2	CONcoo	MORPH=empty	-ne
occupatus	occupatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	occupatus
et	et2	CONcoo	MORPH=empty	et
sermones	sermo	NOMcom	Case=Nom|Numb=Plur	sermones
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
tacita	tacitus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	tacita
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
atque	atque1	CONcoo	MORPH=empty	atque
operum	opus?	NOMcom	Case=Gen|Numb=Plur	operum
obseruatio	obseruatio	NOMcom	Case=Nom|Numb=Sing	obseruatio
-ne	ne2	CONcoo	MORPH=empty	-ne
custodiens	custodio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	custodiens
.	.	PUNC	MORPH=empty	.
Redit	redeo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	redit
deinde	deinde	ADV	Deg=Pos	deinde
ad	ad2	PRE	MORPH=empty	ad
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
suam	suus	PROpos.ref	Case=Acc|Numb=Sing	suam
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
ut	ut4	CONsub	MORPH=empty	ut
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
superius	superus	ADJqua	Deg=Comp	superius
dixerat	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	dixerat
.	.	PUNC	MORPH=empty	.
significasse	significo	VER	Mood=Inf|Tense=Perf|Voice=Act	significasse
de	de	PRE	MORPH=empty	de
se	sui1	PROref	Case=Abl|Numb=Sing	se
nosceretur	nosco	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	nosceretur
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
in	in	PRE	MORPH=empty	in
toto	totus	PROind	Case=Abl|Numb=Sing	toto
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
exquisiui	exquiro	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	exquisiui
te	tu	PROper	Case=Acc|Numb=Sing	te
ne	ne3	ADVneg	MORPH=empty	ne
repellas	repello	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	repellas
me	ego	PROper	Case=Acc|Numb=Sing	me
a	ab	PRE	MORPH=empty	a
