form	lemma	POS	morph	treated_token
excusatio	excusatio	NOMcom	Case=Nom|Numb=Sing	excusatio
-ne	ne2	CONcoo	MORPH=empty	-ne
hebetudinis	hebetudina	NOMcom	Case=Abl|Numb=Plur	hebetudinis
prorumpunt	prorumpo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	prorumpunt
dicentes	dico?	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	dicentes
nihil	nihil	PROind	Case=Ind	nihil
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
rationabile	rationabilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rationabile
nihil	nihil	PROind	Case=Ind	nihil
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
perfectum	perfectus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	perfectum
ea	is	PROdem	Case=Nom|Numb=Plur	ea
a	ab	PRE	MORPH=empty	a
se	sui1	PROref	Case=Abl|Numb=Sing	se
dicantur	dico?	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	dicantur
sola	solus	PROind	Case=Acc|Numb=Plur	sola
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
erudita	eruditus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	erudita
et	et2	CONcoo	MORPH=empty	et
doctrinis	doctrina	NOMcom	Case=Dat|Numb=Plur	doctrinis
expolita	expolitus	VER	Case=Acc|Numb=Plur|Mood=Par|Voice=Pass	expolita
stulti	stultus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	stulti
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
negantes	nego	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	negantes
adsumere	assumo	VER	Mood=Inf|Tense=Pres|Voice=Act	adsumere
ipsi	ipse	PROdem	Case=Nom|Numb=Plur	ipsi
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
audent	audeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	audent
.	.	PUNC	MORPH=empty	.
nec	nec2	CONcoo	MORPH=empty	nec
mirum	mirus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	mirum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
si	si2	CONsub	MORPH=empty	si
inreligiose	irreligiose	ADV	Deg=Pos	inreligiose
de	de	PRE	MORPH=empty	de
his	hic1	PROdem	Case=Abl|Numb=Plur	his
opinantur	opinor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	opinantur
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
hebetudinis	hebetudina	NOMcom	Case=Gen|Numb=Plur	hebetudinis
modo	modus	NOMcom	MORPH=empty	modo
intellegentiam	intelligentia	NOMcom	Case=Acc|Numb=Sing	intellegentiam
non	non	ADVneg	MORPH=empty	non
conse	conse	ADV	Voice=Act	conse
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
uerum	uerum4	CONcoo	MORPH=empty	uerum
quamuis	quamuis2	CONsub	MORPH=empty	quamuis
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
sermone	sermo	NOMcom	Case=Abl|Numb=Sing	sermone
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
superius	superus	ADJqua	Case=Acc|Deg=Comp	superius
habuimus	habeo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	habuimus
.	.	PUNC	MORPH=empty	.
his	hic1	PROdem	Case=Abl|Numb=Plur	his
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
sapientiam	sapientia	NOMcom	Case=Acc|Numb=Sing	sapientiam
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
sequuntur	sequor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	sequuntur
cognitam	cognitus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	cognitam
dictorum	dictum	NOMcom	Case=Gen|Numb=Plur	dictorum
perfectionem	perfectio	NOMcom	Case=Acc|Numb=Sing	perfectionem
existimem	existimo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	existimem
nihil	nihil	PROind	Case=Ind	nihil
-que	que	CONcoo	MORPH=empty	-que
ideo	ideo	ADV	Deg=Pos	ideo
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
non	non	ADVneg	MORPH=empty	non
consummatum	consummatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	consummatum
atque	atque1	CONcoo	MORPH=empty	atque
omni	omnis	PROind	Case=Abl|Numb=Sing	omni
ex	ex	PRE	MORPH=empty	ex
parte	pars	NOMcom	Case=Abl|Numb=Sing	parte
perfectum	perfectus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	perfectum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
tamen	tamen	ADV	Deg=Pos	tamen
id	is	PROdem	Case=Nom|Numb=Sing	id
quoque	quoque	ADV	Deg=Pos	quoque
etiam	etiam	ADV	Deg=Pos	etiam
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
sextae	sextus	ADJord	Case=Gen|Numb=Sing|Deg=Pos	sextae
litterae	littera	NOMcom	Case=Nom|Numb=Plur	litterae
uersibus	uersus1	NOMcom	Case=Abl|Numb=Plur	uersibus
absolutius	absolute	ADV	Deg=Comp	absolutius
licebit	licet1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	licebit
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
.	.	PUNC	MORPH=empty	.
Post	post2	PRE	MORPH=empty	post
superiorem	superus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	superiorem
enim	enim2	CONcoo	MORPH=empty	enim
sensum	sensus	NOMcom	Case=Acc|Numb=Sing	sensum
ita	ita	ADV	Deg=Pos	ita
loquitur	loquor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	loquitur
et	et2	CONcoo	MORPH=empty	et
ueniat	uenio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	ueniat
super	super2	PRE	MORPH=empty	super
me	ego	PROper	Case=Acc|Numb=Sing	me
misericordia	misericordia	NOMcom	Case=Nom|Numb=Sing	misericordia
tua	tuus	PROpos	Case=Nom|Numb=Sing	tua
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
salutare	saluto	VER	Numb=Sing|Mood=Inf|Tense=Pres|Voice=Act	salutare
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
secundum	secundum?	ADJord	Numb=Sing	secundum
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
.	.	PUNC	MORPH=empty	.
misericordiam	misericordia	NOMcom	Case=Acc|Numb=Sing	misericordiam
itaque	itaque	CONcoo	MORPH=empty	itaque
primum	primum	ADJadv.ord	Deg=Sup	primum
deprecatus	deprecor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	deprecatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
dehinc	dehinc	ADV	Deg=Pos	dehinc
salutare	saluto	VER	Numb=Sing	salutare
.	.	PUNC	MORPH=empty	.
salus	salus	NOMcom	Case=Nom|Numb=Sing	salus
enim	enim2	CONcoo	MORPH=empty	enim
nostra	noster	PROpos	Case=Nom|Numb=Sing	nostra
ex	ex	PRE	MORPH=empty	ex
misericordia	misericordia	NOMcom	Case=Abl|Numb=Sing	misericordia
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
bonitatis	bonitas	NOMcom	Case=Gen|Numb=Sing	bonitatis
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
munus	munus	NOMcom	Case=Nom|Numb=Sing	munus
in	in	PRE	MORPH=empty	in
nobis	nos	PROper	Case=Abl|Numb=Plur	nobis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
inde	inde	ADV	Deg=Pos	inde
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
unde	unde2	ADVint	MORPH=empty	unde
et	et2	CONcoo	MORPH=empty	et
inchoat	inchoo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	inchoat
deprecantis	deprecor	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	deprecantis
.	.	PUNC	MORPH=empty	.
dehinc	dehinc	ADV	Deg=Pos	dehinc
ne	ne4	CONsub	MORPH=empty	ne
ex	ex	PRE	MORPH=empty	ex
incerta	incertus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	incerta
et	et2	CONcoo	MORPH=empty	et
inopinata	inopinatus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	inopinata
spe	spes	NOMcom	Case=Abl|Numb=Sing	spe
precari	precor	VER	Mood=Inf|Tense=Pres|Voice=Dep	precari
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
existimaretur	existimo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	existimaretur
primum	primum	ADJadv.ord	Deg=Sup	primum
misericordiam	misericordia	NOMcom	Case=Acc|Numb=Sing	misericordiam
salutare	salutaris	ADV	Case=Acc|Deg=Pos	salutare
commemorat	commemoro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	commemorat
tum	tum	ADV	Deg=Pos	tum
tertio	tertio	ADJord	Deg=Pos	tertio
subiecit	subicio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	subiecit
secundum	secundus2	ADJord	Case=Acc|Numb=Sing	secundum
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
ut	ut4	CONsub	MORPH=empty	ut
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
orandi	oro	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	orandi
fiduciam	fiducia	NOMcom	Case=Acc|Numb=Sing	fiduciam
proficisci	proficiscor	VER	Mood=Inf|Tense=Pres|Voice=Dep	proficisci
secundum	secundus2	ADJord	Numb=Sing	secundum
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
doctrina	doctrina	NOMcom	Case=Abl|Numb=Sing	doctrina
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
ostenderet	ostendo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	ostenderet
.	.	PUNC	MORPH=empty	.
Post	post2	PRE	MORPH=empty	post
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
itaque	itaque	CONcoo	MORPH=empty	itaque
perfectae	perficio	VER	Case=Gen|Numb=Sing|Deg=Pos|Mood=Par|Tense=Perf|Voice=Pass	perfectae
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
ordinem	ordo	NOMcom	Case=Acc|Numb=Sing	ordinem
id	is	PROdem	Case=Acc|Numb=Sing	id
sequitur	sequor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	sequitur
et	et2	CONcoo	MORPH=empty	et
respondebo	respondeo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	respondebo
exprobrantibus	exprobro	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	exprobrantibus
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
quia	quia	CONsub	MORPH=empty	quia
speraui	spero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	speraui
in	in	PRE	MORPH=empty	in
uerbis	uerbum	NOMcom	Case=Abl|Numb=Plur	uerbis
tuis	tuus	PROpos	Case=Abl|Numb=Plur	tuis
.	.	PUNC	MORPH=empty	.
tenet	teneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	tenet
ordinem	ordo	NOMcom	Case=Acc|Numb=Sing	ordinem
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
perfecta	perficio	ADJqua	Numb=Sing|Deg=Pos|Mood=Ind|Tense=Perf|Person=3	perfecta
si	si2	CONsub	MORPH=empty	si
.	.	PUNC	MORPH=empty	.
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
in	in	PRE	MORPH=empty	in
me	ego	PROper	Case=Abl|Numb=Sing	me
ueniat	uenio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	ueniat
misericordia	misericordia	NOMcom	Case=Nom|Numb=Sing	misericordia
tua	tuus	PROpos	Case=Nom|Numb=Sing	tua
et	et2	CONcoo	MORPH=empty	et
salutare	salutaris	ADJqua	Case=Nom|Numb=Sing	salutare
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
secundum	secundum2	PRE	Numb=Sing	secundum
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
et	et2	CONcoo	MORPH=empty	et
a	ab	PRE	MORPH=empty	a
te	tu	PROper	Case=Abl|Numb=Sing	te
fuero	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	fuero
misericordiam	misericordia	NOMcom	Case=Acc|Numb=Sing	misericordiam
consecutus	consequor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=2	consecutus
et	et2	CONcoo	MORPH=empty	et
a	ab	PRE	MORPH=empty	a
te	tu	PROper	Case=Abl|Numb=Sing	te
ut	ut1	ADVrel	MORPH=empty	ut
spopondisti	spondeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	spopondisti
consequens	consequens2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	consequens
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erit
ut	ut4	CONsub	MORPH=empty	ut
his	hic1	PROdem	Case=Dat|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
insipientiam	insipientia	NOMcom	Case=Acc|Numb=Sing	insipientiam
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
et	et2	CONcoo	MORPH=empty	et
errorem	error	NOMcom	Case=Acc|Numb=Sing	errorem
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
et	et2	CONcoo	MORPH=empty	et
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
in	in	PRE	MORPH=empty	in
te	tu	PROper	Case=Acc|Numb=Sing	te
spero	spero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	spero
.	.	PUNC	MORPH=empty	.
exprobrant	exprobro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	exprobrant
respondeam	respondeo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	respondeam
.	.	PUNC	MORPH=empty	.
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
itaque	itaque	CONcoo	MORPH=empty	itaque
aduersus	aduersus3	PRE	MORPH=empty	aduersus
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
prophetae	prophetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	prophetae
responsionem	responsio	NOMcom	Case=Acc|Numb=Sing	responsionem
exprobrare	exprobro	VER	Mood=Inf|Tense=Pres|Voice=Act	exprobrare
inreligiosa	irreligiosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inreligiosa
mens	mens	NOMcom	Case=Nom|Numb=Sing	mens
poterit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	poterit
.	.	PUNC	MORPH=empty	.
misericordia	misericordia	NOMcom	Case=Nom|Numb=Sing	misericordia
primum	primum	ADJadv.ord	Deg=Sup	primum
oratur	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	oratur
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
salus	salus	NOMcom	Case=Nom|Numb=Sing	salus
etiam	etiam	ADV	Deg=Pos	etiam
expectatur	exspecto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	expectatur
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
;	;	PUNC	MORPH=empty	;
deinde	deinde	ADV	Deg=Pos	deinde
eam	is	PROdem	Case=Acc|Numb=Sing	eam
spopondisse	spondeo	VER	Mood=Inf|Tense=Perf|Voice=Act	spopondisse
per	per	PRE	MORPH=empty	per
uerbum	uerbum	NOMcom	Case=Acc|Numb=Sing	uerbum
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
ostenditur	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ostenditur
.	.	PUNC	MORPH=empty	.
concluditur	concludo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	concluditur
itaque	itaque	CONcoo	MORPH=empty	itaque
exprobrantium	exprobro	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	exprobrantium
impietas	impietas	NOMcom	Case=Nom|Numb=Sing	impietas
ab	ab	PRE	MORPH=empty	ab
his	hic1	PROdem	Case=Abl|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
in	in	PRE	MORPH=empty	in
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
uerbis	uerbum	NOMcom	Case=Abl|Numb=Plur	uerbis
sperant	spero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sperant
cum	cum3	CONsub	MORPH=empty	cum
quando	quando3	CONsub	MORPH=empty	quando
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
praedicatur	praedico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praedicatur
et	et2	CONcoo	MORPH=empty	et
misericordiam	misericordia	NOMcom	Case=Acc|Numb=Sing	misericordiam
et	et2	CONcoo	MORPH=empty	et
salutem	salus	NOMcom	Case=Acc|Numb=Sing	salutem
ab	ab	PRE	MORPH=empty	ab
eo	is	PROdem	Case=Abl|Numb=Sing	eo
credentium	credo	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	credentium
fides	fides?	NOMcom	Case=Nom|Numb=Sing	fides
sperat	spero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sperat
et	et2	CONcoo	MORPH=empty	et
doctrina	doctrina	NOMcom	Case=Nom|Numb=Sing	doctrina
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
ut	ut4	CONsub	MORPH=empty	ut
oratus	oro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf	oratus
et	et2	CONcoo	MORPH=empty	et
misereatur	misereor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	misereatur
et	et2	CONcoo	MORPH=empty	et
saluet	salueo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	saluet
.	.	PUNC	MORPH=empty	.
Dehinc	dehinc	ADV	Deg=Pos	dehinc
sequitur	sequor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	sequitur
et	et2	CONcoo	MORPH=empty	et
ne	ne4	CONsub	MORPH=empty	ne
auferas	aufero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	auferas
de	de	PRE	MORPH=empty	de
ueritatis	ueritas	NOMcom	Case=Gen|Numb=Sing	ueritatis
usquequaque	usquequaque	ADV	Deg=Pos	usquequaque
nimis	nimis	ADV	Deg=Pos	nimis
;	;	PUNC	MORPH=empty	;
quia	quia	CONsub	MORPH=empty	quia
in	in	PRE	MORPH=empty	in
iudiciis	iudicium	NOMcom	Case=Abl|Numb=Plur	iudiciis
tuis	tuus	PROpos	Case=Abl|Numb=Plur	tuis
speraui	spero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	speraui
.	.	PUNC	MORPH=empty	.
accipiat	accipio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	accipiat
humana	humanus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	humana
insolentia	insolentia	NOMcom	Case=Nom|Numb=Sing	insolentia
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
modestiae	modestia	NOMcom	Case=Gen|Numb=Sing	modestiae
-que	que	CONcoo	MORPH=empty	-que
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
.	.	PUNC	MORPH=empty	.
prius	prius	ADJadv.ord	Deg=Comp	prius
propheta	prophetus	VER	Case=Acc|Numb=Plur	propheta
concedi	concedo1	VER	Mood=Inf|Tense=Pres|Voice=Pass	concedi
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
quam	quam1	ADVrel	MORPH=empty	quam
se	sui1	PROref	Case=Acc|Numb=Sing	se
id	is	PROdem	Case=Acc|Numb=Sing	id
mereri	mereor	VER	Mood=Inf|Tense=Pres|Voice=Dep	mereri
.	.	PUNC	MORPH=empty	.
ut	ut4	CONsub	MORPH=empty	ut
