form	lemma	POS	morph	treated_token
pedes	pes	NOMcom	Case=Acc|Numb=Plur	pedes
transiit	transeo1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	transiit
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
quandam	quidam	PROind	Case=Acc|Numb=Sing	quandam
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
meminimus	memini	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	meminimus
ei	is	PROdem	Case=Dat|Numb=Sing	ei
non	non	ADVneg	MORPH=empty	non
humani	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humani
arbitrii	arbitrium	NOMcom	Case=Gen|Numb=Sing	arbitrii
iudicio	iudicium	NOMcom	Case=Abl|Numb=Sing	iudicio
sed	sed	CONcoo	MORPH=empty	sed
diuini	diuinus2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	diuini
constitutam	constituo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	constitutam
in	in	PRE	MORPH=empty	in
columna	columna	NOMcom	Case=Abl|Numb=Sing	columna
ignis	ignis	NOMcom	Case=Gen|Numb=Sing	ignis
et	et2	CONcoo	MORPH=empty	et
nubis	nubes	NOMcom	Case=Acc|Numb=Sing	nubis
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
cum	cum3	CONsub	MORPH=empty	cum
oporteret	oportet	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	oporteret
populum	populus?	NOMcom	Case=Acc|Numb=Sing	populum
iter	iter	NOMcom	Case=Acc|Numb=Sing	iter
agere	ago	VER	Mood=Inf|Tense=Pres|Voice=Act	agere
columna	columna	NOMcom	Case=Nom|Numb=Sing	columna
ignis	ignis	NOMcom	Case=Nom|Numb=Sing	ignis
nocturno	nocturnus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	nocturno
tempore	tempus?	NOMcom	Case=Abl|Numb=Sing	tempore
anteibat	anteeo1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	anteibat
de	de	PRE	MORPH=empty	de
die	dies	NOMcom	Case=Abl|Numb=Sing	die
uero	uerus	CONcoo	Deg=Pos	uero
columna	columna	NOMcom	Case=Nom|Numb=Sing	columna
nubis	nubes	NOMcom	Case=Gen|Numb=Sing	nubis
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
cum	cum3	CONsub	MORPH=empty	cum
placitum	placeo	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Pass|Person=3	placitum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
fuisset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	fuisset
diu	diu	ADV	Deg=Pos	diu
in	in	PRE	MORPH=empty	in
iisdem	idem	PROdem	Case=Abl|Numb=Plur	iisdem
castris	castra?	NOMcom	Case=Abl|Numb=Plur	castris
populum	populus?	NOMcom	Case=Acc|Numb=Sing	populum
contineri	contineo	VER	Mood=Inf|Tense=Pres|Voice=Pass	contineri
columna	columna	NOMcom	Case=Abl|Numb=Sing	columna
neque	neque	CONcoo	MORPH=empty	neque
ignis	ignis	NOMcom	Case=Nom|Numb=Sing	ignis
noctu	noctu	ADV	Deg=Pos	noctu
prouehebatur	proueho	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	prouehebatur
neque	neque	CONcoo	MORPH=empty	neque
nubis	nubes	NOMcom	Case=Acc|Numb=Sing	nubis
de	de	PRE	MORPH=empty	de
die	dies	NOMcom	Case=Abl|Numb=Sing	die
anteibat	anteeo1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	anteibat
.	.	PUNC	MORPH=empty	.
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
itaque	itaque	CONcoo	MORPH=empty	itaque
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
statuit	statuo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	statuit
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
si	si2	CONsub	MORPH=empty	si
diligenter	diligenter	ADV	Deg=Pos	diligenter
stationes	statio	NOMcom	Case=Acc|Numb=Plur	stationes
eas	is	PROdem	Case=Acc|Numb=Plur	eas
mansiones	mansio	NOMcom	Case=Acc|Numb=Plur	mansiones
-que	que	CONcoo	MORPH=empty	-que
castrorum	castra?	NOMcom	Case=Gen|Numb=Plur	castrorum
et	et2	CONcoo	MORPH=empty	et
condiciones	condicio	NOMcom	Case=Acc|Numb=Plur	condiciones
locorum	locus	NOMcom	Case=Gen|Numb=Plur	locorum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
Exodo	exodo	VER	Numb=Sing|Mood=Ind|Voice=Act|Person=1	exodo
continentur	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continentur
retractemus	retracto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	retractemus
magna	magnus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	magna
in	in	PRE	MORPH=empty	in
ipsis	ipse	PROdem	Case=Abl|Numb=Plur	ipsis
caelestis	caelestis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	caelestis
itineris	iter	NOMcom	Case=Gen|Numb=Sing	itineris
mirabilia	mirabilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	mirabilia
cernemus	cerno	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=1	cernemus
.	.	PUNC	MORPH=empty	.
ob	ob	PRE	MORPH=empty	ob
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
frequenter	frequenter	ADV	Deg=Pos	frequenter
propheta	prophetus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	propheta
orauit	oro	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	orauit
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
considerabo	considero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	considerabo
mirabilia	mirabilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	mirabilia
de	de	PRE	MORPH=empty	de
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
tua	tuus	PROpos	Case=Abl|Numb=Sing	tua
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
iam	iam	ADV	Deg=Pos	iam
non	non	ADVneg	MORPH=empty	non
istis	iste	PROdem	Case=Abl|Numb=Plur	istis
se	sui1	PROref	Case=Acc|Numb=Sing	se
legibus	lex	NOMcom	Case=Abl|Numb=Plur	legibus
contineri	contineo	VER	Mood=Inf|Tense=Pres|Voice=Pass	contineri
propheta	prophetus	VER	Case=Acc|Numb=Sing	propheta
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
;	;	PUNC	MORPH=empty	;
non	non	ADVneg	MORPH=empty	non
enim	enim2	CONcoo	MORPH=empty	enim
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
sed	sed	CONcoo	MORPH=empty	sed
uiae	uia	NOMcom	Case=Gen|Numb=Sing	uiae
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
poscit	posco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	poscit
.	.	PUNC	MORPH=empty	.
Scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
testimoniorum	testimonium	NOMcom	Case=Gen|Numb=Plur	testimoniorum
cum	cum3	CONsub	MORPH=empty	cum
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
in	in	PRE	MORPH=empty	in
uia	uia	NOMcom	Case=Abl|Numb=Sing	uia
testimoniorum	testimonium	NOMcom	Case=Gen|Numb=Plur	testimoniorum
tuorum	tuus	PROpos	Case=Gen|Numb=Plur	tuorum
delectatus	delecto	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	delectatus
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
praeceptorum	praeceptum	NOMcom	Case=Gen|Numb=Plur	praeceptorum
cum	cum3	CONsub	MORPH=empty	cum
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
in	in	PRE	MORPH=empty	in
uia	uia	NOMcom	Case=Abl|Numb=Sing	uia
praeceptorum	praeceptum	NOMcom	Case=Gen|Numb=Plur	praeceptorum
tuorum	tui	PROpos	Case=Gen|Numb=Plur	tuorum
cucurri	curro	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	cucurri
.	.	PUNC	MORPH=empty	.
nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
cum	cum3	CONsub	MORPH=empty	cum
beati	beatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	beati
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
de	de	PRE	MORPH=empty	de
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
nunc	nunc	ADV	Deg=Pos	nunc
deprecatur	deprecor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	deprecatur
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
etiam	etiam	ADV	Deg=Pos	etiam
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
in	in	PRE	MORPH=empty	in
prophetis	prophetus	NOMcom	Case=Abl|Numb=Plur	prophetis
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
in	in	PRE	MORPH=empty	in
euangeliis	euangelium	NOMcom	Case=Abl|Numb=Plur	euangeliis
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
in	in	PRE	MORPH=empty	in
apostolis	apostola	NOMcom	Case=Abl|Numb=Plur	apostolis
de	de	PRE	MORPH=empty	de
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
saepe	saepe	ADV	Deg=Pos	saepe
testatus	testor	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	testatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
per	per	PRE	MORPH=empty	per
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
usque	usque	ADV	Deg=Pos	usque
in	in	PRE	MORPH=empty	in
perfectam	perfectus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	perfectam
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
tendere	tendo	VER	Mood=Inf|Tense=Pres|Voice=Act	tendere
.	.	PUNC	MORPH=empty	.
plures	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Comp	plures
enim	enim2	CONcoo	MORPH=empty	enim
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
inprobant	improbo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inprobant
plures	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Comp	plures
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
prophetarum	prophetus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	prophetarum
multi	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multi
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
euangeliorum	euangeli	NOMcom	Case=Gen|Numb=Plur	euangeliorum
multi	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multi
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
apostolorum	apostolus	NOMcom	Case=Gen|Numb=Plur	apostolorum
.	.	PUNC	MORPH=empty	.
scimus	scio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	scimus
enim	enim2	CONcoo	MORPH=empty	enim
quosdam	quidam	PROind	Case=Acc|Numb=Plur	quosdam
non	non	ADVneg	MORPH=empty	non
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
his	hic1	PROdem	Case=Abl|Numb=Plur	his
uiis	uia	NOMcom	Case=Abl|Numb=Plur	uiis
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
scriba	scriba	NOMcom	Case=Nom|Numb=Sing	scriba
doctus	doctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	doctus
nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
diuitis	diues	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	diuitis
patrisfamilias	patrisfamilia	NOMcom	Case=Acc|Numb=Plur	patrisfamilias
exemplo	exemplum	NOMcom	Case=Abl|Numb=Sing	exemplo
de	de	PRE	MORPH=empty	de
thensauris	thesaurus	NOMcom	Case=Abl|Numb=Plur	thensauris
proferre	profero	VER	Mood=Inf|Tense=Pres|Voice=Act	proferre
uetera	uetus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uetera
et	et2	CONcoo	MORPH=empty	et
noua	nouus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	noua
.	.	PUNC	MORPH=empty	.
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
igitur	igitur	CONcoo	MORPH=empty	igitur
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
propheta	prophetus	VER	Case=Nom|Numb=Sing|Deg=Pos|Voice=Pass	propheta
desiderat	desidero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	desiderat
.	.	PUNC	MORPH=empty	.
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
enim	enim2	CONcoo	MORPH=empty	enim
quibusdam	quidam	PROind	Case=Abl|Numb=Plur	quibusdam
religiosi	religiosus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	religiosi
